name,product_id,is_outsourcing,product_code,quantity_product
Vải Cotton VAC72 Count Down Orange (18-1454 TCX),276,0,1-CVAC72-CDO-00-AK,0.000000
Vải Cotton VAC75 Song Bird Blue (19-4044 TCX),277,0,1-CVAC75-SBB-00-IW,400.240000
Vải Cotton VAC75 Song Bird Blue (19-4044 TCX) ép vải Kate black,278,1,1-CVAC75-SBB-V1-IW,0.250000
Vải Cotton VAC75 Song Bird Blue (19-4044 TCX) ép keo 1020 White,279,1,1-CVAC75-SBB-K8-IW,0.000000
Vải Cotton VAC75 Song Bird Blue (19-4044 TCX) ép luới màn 80G Black,280,1,1-CVAC75-SBB-L5-IW,0.000000
Vải Cotton VAC84 Dark Green (19-5511 TCX),281,0,1-CVAC84-DGY-00-HV,0.000000
Vải Cotton VAC88 Calming Blue (19-3864 TCX),282,0,1-CVAC88-CMB-00-HV,305.865000
Vải Cotton VAC88 Calming Blue (19-3864 TCX) cào nhung,283,1,1-CVAC88-CMB-CN-HV,4.000000
Vải Cotton VAC90 Bright Rose (18-1945 TCX),284,0,1-CVAC90-BRE-00-IW,488.487000
Vải Cotton VAC90 Bright Rose (18-1945 TCX) ép lưới màn 80G Black,285,1,1-CVAC90-BRE-L2-IW,10.000000
Vải Cotton VAC91 Pastel Lilac (14-3710 TCX ),287,0,1-CVAC91-PLL-00-HV,336.830000
Vải Cotton VAC91 Pastel Lilac (14-3710 TCX ) cào nhung,288,1,1-CVAC91-PLL-CN-HV,0.000000
Vải Cotton Wheat (18-0930) TCX nhung,289,0,1-CO00CN-WHE-00-IW,0.000000
Vải thun Cotton Air Force Blue,290,0,1-THUNCO-AFB-00-TW,0.000000
Vải thun Cotton Blue,291,0,1-THUNCO-BLU-00-AK,32.000000
Vải thun Cotton Blue ép lưới màn 80G black,292,1,1-THUNCO-BLU-L2-AK,0.000000
Vải thun Cotton Burgundy,293,0,1-THUNCO-BGD-00-AT,587.000000
Vải thun Cotton Heather Gray,294,0,1-THUNCO-HGR-00-AK,20.000000
Vải thun Cotton Heather Gray (KHCC-JP),295,0,1-THUNCO-HGR-00-JP,0.000000
Vải thun Cotton Heather Gray (KHCC-JP) ép lưới màn 80G White,296,1,1-THUNCO-HGR-L1-JP,0.000000
Vải thun Cotton Heather Gray ép vải Kate White,297,1,1-THUNCO-HGR-V2-AK,0.000000
Vải thun Cotton Heather Gray ép lưới màn 80G White,298,1,1-THUNCO-HGR-L1-AK,0.000000
Vải thun Cotton Heather Gray ép mút 2mm,299,1,1-THUNCO-HGR-M2-AK,0.000000
Vải thun Cotton Oceanside Blue,300,0,1-THUNCO-OSB-00-TW,0.000000
Vải thun Cotton White 4 chiều,301,0,1-THUNCO-WHI-00-AK,0.000000
Vải da lộn Light Pink No.171 (KHCC-AD),302,0,1-SUEDE0-LPN-00-AD,0.000000
Vải da lộn Light Pink No.171 (KHCC-AD) ép lưới màn 80G Black,303,1,1-SUEDE0-LPN-L2-AD,0.000000
Vải da lộn Agate Green số 35 (16-5412TCX),304,0,1-SUEDE0-AGG-00-TQ,100.000000
Vải da lộn Beige,305,0,1-SUEDE0-BGE-00-AK,0.000000
Vải da lộn Beige ép lưới màn 80G Black,306,1,1-SUEDE0-BGE-L2-AK,0.000000
Vải da lộn Beige ép lưới màn 80G White,307,1,1-SUEDE0-BGE-L1-AK,0.000000
Vải da lộn Beige số 232 (15-1305TCX),308,0,1-SUEDE0-BGE-00-TQ,194.100000
Vải da lộn Beige số 232 (15-1305TCX) ép vải Kate Black,309,1,1-SUEDE0-BGE-V1-TQ,1.600000
Vải da lộn Beige số 232 (15-1305TCX) ép lưới màn 80G Black,310,1,1-SUEDE0-BGE-L2-TQ,0.002002
Vải da lộn Black,311,0,1-SUEDE0-BLK-00-AK,0.000000
Vải da lộn Black (KHCC-HM),312,0,1-SUEDE0-BLK-00-HA,0.000000
Vải da lộn Black (KHCC-AD),313,0,1-SUEDE0-BLK-00-AD,0.000000
Vải da lộn Black ép lưới màn 80G Black,314,1,1-SUEDE0-BLK-L2-AK,0.000000
Vải da lộn Black (KHCC-AD) ép lưới màn 80G Black,315,1,1-SUEDE0-BLK-L2-AD,0.000000
Vải da lộn Black số 13,316,0,1-SUEDE0-BLK-00-TQ,476.980000
Vải da lộn Black số 13 ép lưới màn 80G Black,317,1,1-SUEDE0-BLK-L2-TQ,122.916300
Vải da lộn Blue số 332 (17-3936TCX),318,0,1-SUEDE0-BLU-00-TQ,81.884000
Vải da lộn Blue số 332 (17-3936TCX) ép lưới màn 80G Black,319,1,1-SUEDE0-BLU-L2-TQ,0.000000
Vải da lộn Bright Rose,320,0,1-SUEDE0-BRE-00-AK,0.000000
Vải da lộn Brown,321,0,1-SUEDE0-BRO-00-AK,0.000000
Vải da lộn Brown (KHCC-AD),322,0,1-SUEDE0-BRO-00-AD,0.000000
Vải da lộn Brown (KHCC-HM),323,0,1-SUEDE0-BRO-00-HA,0.000000
Vải da lộn Brown ép lưới màn 80G Black,324,1,1-SUEDE0-BRO-L2-AK,0.000000
Vải da lộn Brown số 268,325,0,1-SUEDE0-BRO-00-TQ,81.140000
Vải da lộn Brown số 268 ép lưới màn 80G Black,326,1,1-SUEDE0-BRO-L2-TQ,16.260000
Vải da lộn Burgundy ép lưới màn 80G Black,327,1,1-SUEDE0-BGD-L2-AK,0.000000
Vải da lộn Burgundy số 20,328,0,1-SUEDE0-BGD-00-AK,0.000000
Vải da lộn Cardinal,329,0,1-SUEDE0-CAL-00-AK,0.000000
Vải da lộn Cardinal (KHCC-HM),330,0,1-SUEDE0-CAL-00-HA,0.000000
Vải da lộn Dark Beige,331,0,1-SUEDE0-DBG-00-AK,0.000000
Vải da lộn Dark Beige (KHCC-AD) ép lưới màn 80G Black,332,1,1-SUEDE0-DBG-L2-AD,0.000000
Vải da lộn Dark Brown,333,0,1-SUEDE0-DBN-00-AK,0.000000
Vải da lộn Dark Brown ép lưới màn 80G Black,334,1,1-SUEDE0-DBN-L2-AK,0.000000
Vải da lộn Dark Gray,335,0,1-SUEDE0-DGA-00-AK,0.000000
Vải da lộn Dark Gray ép vải Kate Black,336,1,1-SUEDE0-DGA-V1-AK,0.000000
Vải da lộn Dark Gray ép lưới màn 80G Black,337,1,1-SUEDE0-DGA-L2-AK,0.000000
Vải da lộn Dark Gray ép keo 1020 White,338,1,1-SUEDE0-DGA-K8-AK,0.000000
Vải da lộn Dark Green,339,0,1-SUEDE0-DGR-00-AK,0.000000
Vải da lộn Dark Green ép lưới màn 80G Black,340,1,1-SUEDE0-DGR-L2-AK,0.000000
Vải da lộn Olive số 224 (18-0426TCX),341,0,1-SUEDE0-OLI-00-TQ,149.600000
Vải da lộn Olive số 224 (18-0426TCX) ép lưới màn 80G Black,342,1,1-SUEDE0-OLI-L2-TQ,0.000000
Vải da lộn Flou Yellow (KHCC-AD),343,0,1-SUEDE0-FYE-00-AD,0.000000
Vải da lộn Flou Yellow (KHCC-AD) ép lưới màn 80G White,344,1,1-SUEDE0-FYE-L1-AD,6.000000
Vải da lộn Gray,345,0,1-SUEDE0-GRY-00-AK,0.000000
Vải da lộn Gray (KHCC-HM),346,0,1-SUEDE0-GRY-00-HA,0.000000
Vải da lộn Gray ép lưới màn 80G Black,347,1,1-SUEDE0-GRY-L2-AK,0.000000
Vải da lộn Gray số 66 (13-4201TCX),348,0,1-SUEDE0-GRY-00-TQ,190.640000
Vải da lộn Gray số 66 (13-4201TCX) ép lưới màn 80G Black,349,1,1-SUEDE0-GRY-L2-TQ,0.000000
Vải da lộn Green,350,0,1-SUEDE0-GRN-00-AK,0.000000
Vải da lộn Gray 162 (KHCC-AD),351,0,1-SUEDE0-GRY-00-AD,0.000000
Vải da lộn Gray 162 (KHCC-AD) ép lưới màn 80G Black,352,1,1-SUEDE0-GRY-L2-AD,7.500000
Vải da lộn H-Red,353,0,1-SUEDE0-HRD-00-AK,0.000000
Vải da lộn Khaki 42 (KHCC-AD),354,0,1-SUEDE0-KHA-00-AD,0.000000
Vải da lộn Khaki 42 (KHCC-AD) ép lưới màn 80G Black,355,1,1-SUEDE0-KHA-L2-AD,0.000000
Vải da lộn Light Brown,356,0,1-SUEDE0-LBN-00-AK,0.000000
Vải da lộn Light Gray,357,0,1-SUEDE0-LRY-00-AK,0.000000
Vải da lộn Light Gray ép lưới màn 80G Black,358,1,1-SUEDE0-LRY-L2-AK,0.000000
Vải da lộn Light Pink,359,0,1-SUEDE0-LPN-00-AK,0.000000
Vải da lộn Maroon,360,0,1-SUEDE0-MAR-00-AK,0.000000
Vải da lộn Maroon ép lưới màn 80G Black,361,1,1-SUEDE0-MAR-L2-AK,0.000000
Vải da lộn Beige số 111 - BF,362,0,1-SUEDBF-BGE-00-TQ,92.000000
Vải da lộn Beige số 111 - BF ép lưới màn 80G Black,363,1,1-SUEDBF-BGE-L2-TQ,0.000000
Vải da lộn Sand,364,0,1-SUEDE0-SAN-00-AK,0.000000
Vải da lộn Sand ép lưới màn 28G Black,365,1,1-SUEDE0-SAN-L4-AK,0.000000
Vải da lộn Mint,366,0,1-SUEDE0-MIN-00-AK,0.000000
Vải da lộn Mint số 194 (13-5414TCX),367,0,1-SUEDE0-MIN-00-TQ,0.000000
Vải da lộn Navy,368,0,1-SUEDE0-NAV-00-AK,0.000000
Vải da lộn Navy 18 (KHCC-AD),369,0,1-SUEDE0-NAV-00-AD,0.000000
Vải da lộn Navy 18 (KHCC-AD) ép lưới màn 80G Black,370,1,1-SUEDE0-NAV-L2-AD,6.500000
Vải da lộn Navy Blue số 231,371,0,1-SUEDE0-NAB-00-TQ,95.164000
Vải da lộn Navy Blue số 231 ép vải Kate Black,372,1,1-SUEDE0-NAB-V1-TQ,4.400000
Vải da lộn Navy Blue số 231 ép lưới màn 80G Black,373,1,1-SUEDE0-NAB-L2-TQ,24.180000
Vải da lộn Navy ép lưới màn 80G Black,374,1,1-SUEDE0-NAV-L2-AK,0.000000
Vải da lộn Neon,375,0,1-SUEDE0-NEO-00-AK,0.000000
Vải da lộn Neon ép lưới màn 80G White,376,1,1-SUEDE0-NEO-L1-AK,0.000000
Vải da lộn Nude (KHCC-AD),377,0,1-SUEDE0-NUD-00-AD,0.000000
Vải da lộn Nude (KHCC-AD) ép lưới màn 80G Black,378,1,1-SUEDE0-NUD-L2-AD,0.000000
Vải da lộn Oceanside Blue,379,0,1-SUEDE0-OSB-00-AK,0.000000
Vải da lộn Oceanside Blue (KHCC-AD),380,0,1-SUEDE0-OSB-00-AD,0.000000
Vải da lộn Oceanside Blue ép lưới màn 80G Black,381,1,1-SUEDE0-OSB-L2-AK,0.000000
Vải da lộn Oceanside Blue số 117 (19-4122 TCX),382,0,1-SUEDE0-OSB-00-TQ,100.580000
Vải da lộn Oceanside Blue số 117 (19-4122 TCX) ép lưới màn 80G Black,383,1,1-SUEDE0-OSB-L2-TQ,0.000000
Vải da lộn Olive,384,0,1-SUEDE0-OLI-00-AK,0.000000
Vải da lộn Olive (KHCC-AD),385,0,1-SUEDE0-OLI-00-AD,0.000000
Vải da lộn Olive ép vải Kate Black,386,1,1-SUEDE0-OLI-V1-AK,0.000000
Vải da lộn Olive ép lưới màn 80G Black,387,1,1-SUEDE0-OLI-L2-AK,0.000000
Vải da lộn Orange,388,0,1-SUEDE0-ONG-00-AK,0.000000
Vải da lộn Orange ép lưới màn 80G Black,389,1,1-SUEDE0-ONG-L2-AK,0.000000
Vải da lộn Pink,390,0,1-SUEDE0-PNK-00-AK,0.000000
Vải da lộn Pink ép lưới màn 80G Black,391,1,1-SUEDE0-PNK-L2-AK,0.000000
Vải da lộn Pink ép lưới màn 80G White,392,1,1-SUEDE0-PNK-L1-AK,0.000000
Vải da lộn Purple,393,0,1-SUEDE0-PLE-00-AK,0.000000
Vải da lộn Purple ép lưới màn 80G Black,394,1,1-SUEDE0-PLE-L2-AK,0.000000
Vải da lộn Red,395,0,1-SUEDE0-RED-00-AK,0.000000
Vải da lộn Red 91 (KHCC-AD),396,0,1-SUEDE0-RED-00-AD,0.000000
Vải da lộn Red 91 (KHCC-AD) ép lưới màn 80G Black,397,1,1-SUEDE0-RED-L2-AD,0.000000
Vải da lộn Red ép lưới màn 80G Black,398,1,1-SUEDE0-RED-L2-AK,0.000000
Vải da lộn Rose số 103 (16-1735TCX) ép vải Kate Black,399,1,1-SUEDE0-RSE-V1-TQ,0.440000
Vải da lộn Rose số 103 (16-1735TCX) ép lưới màn 80G Black,400,1,1-SUEDE0-RSE-L2-TQ,11.710000
Vải da lộn Rose số 103 (16-1735TCX),401,0,1-SUEDE0-RSE-00-TQ,111.000000
Vải da lộn Scarlet,402,0,1-SUEDE0-SCA-00-AK,0.000000
Vải da lộn Scarlet ép lưới màn 80G Black,403,1,1-SUEDE0-SCA-L2-AK,0.000000
Vải da lộn Sky Blue (KHCC-Offcut),404,0,1-SUEDE0-SBL-00-OF,0.000000
Vải da lộn Storm Gray số 250 (19-3918TCX),405,0,1-SUEDE0-SGR-00-TQ,88.600000
Vải da lộn Storm Gray số 250 (19-3918TCX) ép lưới màn 80G Black,406,1,1-SUEDE0-SGR-L2-TQ,6.930000
Vải da lộn Taupe số 203 (17-1312TCX),407,0,1-SUEDE0-TAU-00-TQ,156.380000
Vải da lộn Taupe số 203 (17-1312TCX) ép lưới màn 80G Black,408,1,1-SUEDE0-TAU-L2-TQ,25.800000
Vải da lộn Turquoise số 18 (13-4809TCX),409,0,1-SUEDE0-TRQ-00-TQ,97.440000
Vải da lộn Turquoise số 18 (13-4809TCX) ép vải Kate White,410,1,1-SUEDE0-TRQ-V2-TQ,0.000000
Vải da lộn Turquoise số 18 (13-4809TCX) ép lưới màn 80G White,411,1,1-SUEDE0-TRQ-L1-TQ,0.000000
Vải da lộn Wheat số 149 (16-3801 TCX),412,0,1-SUEDE0-WHE-00-TQ,0.000000
Vải da lộn White,413,0,1-SUEDE0-WHI-00-AK,0.000000
Vải da lộn White ép lưới màn 80G White,414,1,1-SUEDE0-WHI-L1-AK,0.000000
Vải da lộn White in ép chuyển ép lưới màn 80G White,415,1,1-INSUE0-WHI-L1-AK,0.000000
Vải da lộn White số 120,416,0,1-SUEDE0-WHI-00-TQ,206.300000
Vải da lộn White số 120 ép vải Kate White,417,1,1-SUEDE0-WHI-V2-TQ,0.500000
Vải da lộn White số 120 ép lưới màn 80G White,418,1,1-SUEDE0-WHI-L1-TQ,31.380000
Vải da lộn White số 120 in ép chuyển,419,1,1-SUE0IN-WHI-00-TQ,1.000000
Vải da lộn White số 120 in ép chuyển ép lưới màn 80G White,420,1,1-SUE0IN-WHI-L1-TQ,0.000000
Vải da lộn Yellow,421,0,1-SUEDE0-YEL-00-AK,0.000000
Vải da lộn Yellow ép lưới màn 80G Black,422,1,1-SUEDE0-YEL-L2-AK,0.000000
Vải da lộn Yellow ép lưới màn 80G White,423,1,1-SUEDE0-YEL-L1-AK,0.000000
Vải da lộn Yellow ép vải Kate Black,424,1,1-SUEDE0-YEL-V1-AK,0.000000
Vải da lộn Yellow số 99 (4017C),425,0,1-SUEDE0-YEL-00-TQ,0.000000
Vải da lộn Yellow số 99 (4017C) ép lưới màn 80G Black,426,1,1-SUEDE0-YEL-L2-TQ,0.000000
Vải da lộn Yellow số 99 (4017C) ép vải Kate Black,427,1,1-SUEDE0-YEL-V1-TQ,0.000000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Asphalt,428,0,1-RN49RR-ASP-00-EV,196.600000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Dark Denim,429,0,1-RN49RR-DDE-00-EV,120.300000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Dark Denim ép lưới màn 80G White,430,1,1-RN49RR-DDE-L1-EV,0.000000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Pine,431,0,1-RN49RR-PIN-00-EV,0.000000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Pine ép lưới màn 28G White,432,1,1-RN49RR-PIN-L3-EV,0.000000
Vải 100% GRS Recycled Nylon FVC81049 NFRR Sand,433,0,1-RN49RR-SAN-00-EV,0.000000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Scarlet,434,0,1-NY2571-SCA-00-HG,119.500000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Black,435,0,1-NY2571-BLK-00-HG,682.940000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Mineral,436,0,1-NY2571-MNR-00-HG,1178.820000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Olive,437,0,1-NY2571-OLI-00-HG,0.000000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Quarry,438,0,1-NY2571-QRY-00-HG,671.570000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP Sand,439,0,1-NY2571-SAN-00-HG,0.000000
Vải 100% Nylon 4D2571= PLY-3C1079-RCO-WP White,440,0,1-NY2571-WHI-00-HG,133.400000
Vải 100% Nylon CC2110 Black,441,0,1-NY2110-BLK-00-CO,105.400000
Vải 100% Nylon CC2110 Black ép lưới màn 80G Black,442,1,1-NY2110-BLK-L2-CO,11.000000
Vải 100% Nylon CC2110 Graphite,443,0,1-NY2110-GRP-00-CO,201.900000
Vải 100% Nylon CC2110 Graphite ép lưới màn 80G White,444,1,1-NY2110-GRP-L1-CO,0.000000
Vải 100% Nylon CC2110 Gray,445,0,1-NY2110-GRY-00-CO,0.000000
Vải 100% Nylon CC2110 Quary,446,0,1-NY2110-QRY-00-CO,607.760000
Vải 100% Nylon CC2110 Quary ép lưới màn 80G White,447,1,1-NY2110-QRY-L1-CO,25.000000
Vải 100% Nylon CC2110 Sand,448,0,1-NY2110-SAN-00-CO,0.000000
Vải 100% Nylon CC2110 White,449,0,1-NY2110-WHI-00-CO,0.000000
Vải 100% nylon chống thấm nước màu Black (KHCC-TTD-210706-Hayabusa),450,0,1-NYCT01-BLK-00-YA,14.000000
Vải 100% nylon chống thấm nước màu Black (KHCC-TTD-210706-Hayabusa) ép vải Kate black,451,1,1-NYCT01-BLK-V1-YA,0.000000
Vải 100% nylon chống thấm nước màu Black (KHCC-TTD-210706-Hayabusa) ép lưới màn 80G Black,452,1,1-NYCT01-BLK-L2-YA,0.000000
Vải 100% nylon chống thấm nước màu White (KHCC-TTD-210706-Hayabusa),453,0,1-NYCT02-WHI-00-YA,0.000000
Vải 100% nylon chống thấm nước màu White (KHCC-TTD-210706-Hayabusa) ép vải Kate White,454,1,1-NYCT02-WHI-V2-YA,0.000000
Vải 100% nylon chống thấm nước màu White (KHCC-TTD-210706-Hayabusa) ép lưới màn 80G White,455,1,1-NYCT02-WHI-L1-YA,0.000000
Vải 100% Nylon FVC3798 Azalea,456,0,1-NY3798-AZA-00-EV,13.000000
Vải 100% Nylon FVC3798 Black,457,0,1-NY3798-BLK-00-EV,1966.300000
Vải 100% Nylon FVC3798 Black ép lưới 80G Black,458,1,1-NY3798-BLK-L2-EV,0.000000
Vải 100% Nylon FVC3798 Blue Agate,459,0,1-NY3798-BLE-00-EV,489.000000
Vải 100% Nylon FVC3798 Burnt Orange,460,0,1-NY3798-BOE-00-EV,113.000000
Vải 100% Nylon FVC3798 CobaLight,461,0,1-NY3798-CBT-00-EV,140.500000
Vải 100% Nylon FVC3798 Cream,462,0,1-NY3798-CRM-00-EV,776.360000
Vải 100% Nylon FVC3798 Cream ép lưới màn 80G White,463,1,1-NY3798-CRM-L1-EV,3.000000
Vải 100% Nylon FVC3798 Desert,464,0,1-NY3798-DES-00-EV,24.000000
Vải 100% Nylon FVC3798 Juniper,465,0,1-NY3798-JUN-00-EV,644.200000
Vải 100% Nylon FVC3798 Juniper ép lưới màn 80G White,466,1,1-NY3798-JUN-L1-EV,0.000000
Vải 100% Nylon FVC3798 Mesa Red,467,0,1-NY3798-MER-00-EV,479.100000
Vải 100% Nylon FVC3798 Mesa Red ép lưới màn 80G White,468,1,1-NY3798-MER-L1-EV,0.000000
Vải 100% Nylon FVC3798 Mineral,469,0,1-NY3798-MNR-00-EV,1300.580000
Vải 100% Nylon FVC3798 Mineral ép lưới màn 80G White,470,1,1-NY3798-MNR-L1-EV,0.000000
Vải 100% Nylon FVC3798 Timber,471,0,1-NY3798-TIM-00-EV,475.640000
Vải 100% Nylon FVC3798 Timber ép lưới màn 80G White,472,1,1-NY3798-TIM-L1-EV,0.000000
Vải 100% Nylon FVC3798 Wetlands Camo,473,0,1-NY3798-WCA-00-EV,0.000000
Vải 100% Nylon FVC3798 Wild Berry,474,0,1-NY3798-WIB-00-EV,80.000000
Vải 100% Nylon FVC3798 Wild Berry ép lưới màn 80G White,475,1,1-NY3798-WIB-L1-EV,0.000000
Vải 100% Nylon FVC3798NFRR Quarry,476,0,1-NY3798-QRY-00-EV,58.860000
Vải 100% Nylon FVC3798NFRR Quarry ép lưới màn 80G White,477,1,1-NY3798-QRY-L1-EV,0.010000
Vải 100% Nylon FVF3936 CC6RR Saddle,478,0,1-NY3946-SDL-00-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Birch,479,0,1-NY3946-BCH-00-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Brown,480,0,1-NY3946-BRO-00-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Brown ép lưới màn 28G White,481,1,1-NY3946-BRO-L3-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Henna,482,0,1-NY3946-HNA-00-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Khaki,483,0,1-NY3946-KHA-00-00,0.000000
Vải 100% Nylon FVF3946 CC6RR Manzanita,484,0,1-NY3946-MZT-00-00,0.000000
Vải 100% Nylon J1199 Khaki,487,0,1-NJ1199-KHA-00-BT,0.000000
Vải 100% Nylon J1338-027 Dark khaki,488,0,1-NY1338-DKH-00-BT,623.700000
Vải 100% Nylon J1338-027 Graphite,489,0,1-NY1338-GRP-00-BT,0.000000
Vải 100% Nylon J1338-027 Graphite nhúng hóa chất,490,1,1-NY1338-GRP-HC-BT,0.000000
Vải 100% Nylon J1338-027 Lilac,491,0,1-NY1338-LIL-00-BT,104.000000
Vải 100% Nylon J1338-027 Lilac ép lưới màn 80G White,492,1,1-NY1338-LIL-L1-BT,0.000000
Vải 100% Nylon J1338-027 Tan,493,0,1-NY1338-TAN-00-BT,0.490000
Vải 100% Nylon J1338-027 Tan ép keo 6015 White,494,1,1-NY1338-TAN-K3-BT,0.000000
Vải 100% Nylon J1338-027 Tan ép lưới màn 80G White,495,1,1-NY1338-TAN-L1-BT,0.000000
Vải 100% Nylon J1338-027 Tan nhúng hóa chất,496,1,1-NY1338-TAN-HC-BT,0.000000
Vải 100% Nylon J1493 Dove Gray,497,0,1-NY1493-DOG-00-BT,0.000000
Vải 100% Nylon JL0086 = QA03055 Black,498,0,1-NY0086-BLK-00-UL,236.830000
Vải 100% Nylon JL0086 = QA03055 Black ép lưới màn 80G Black,499,1,1-NY0086-BLK-L2-UL,34.000000
Vải 100% Nylon JL0086 = QA03055 Captain's Navy,500,0,1-NY0086-CSN-00-UL,520.000000
Vải 100% Nylon JL0086 = QA03055 Captain's Navy ép lưới màn 80G White,501,1,1-NY0086-CSN-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Coral,502,0,1-NY0086-COR-00-UL,566.500000
Vải 100% Nylon JL0086 = QA03055 Coral ép lưới màn 80G White,503,1,1-NY0086-COR-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Dahlia,504,0,1-NY0086-DLA-00-UL,676.800000
Vải 100% Nylon JL0086 = QA03055 Dahlia ép lưới màn 80G White,505,1,1-NY0086-DLA-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Dark Violet,506,0,1-NY0086-DVO-00-UL,237.360000
Vải 100% Nylon JL0086 = QA03055 Dark Violet ép lưới màn 80G White,507,1,1-NY0086-DVO-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Mountain Jade,508,0,1-NY0086-MJA-00-UL,1051.500000
Vải 100% Nylon JL0086 = QA03055 Mountain Jade ép lưới màn 80G White,509,1,1-NY0086-MJA-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Opal,510,0,1-NY0086-OPA-00-UL,1920.850000
Vải 100% Nylon JL0086 = QA03055 Overcast,511,0,1-NY0086-OVS-00-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Overcast ép lưới màn 80G White,512,1,1-NY0086-OVS-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Purple Larkspur,513,0,1-NY0086-PLA-00-UL,364.400000
Vải 100% Nylon JL0086 = QA03055 Purple Larkspur ép lưới màn 80G White,514,1,1-NY0086-PLA-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Quarry ép lưới màn 80G White,515,1,1-NY0086-QRY-L1-UL,30.000000
Vải 100% Nylon JL0086 = QA03055 Quarry,516,0,1-NY0086-QRY-00-UL,463.400000
Vải 100% Nylon JL0086 = QA03055 Saltwater,517,0,1-NY0086-SAW-00-UL,1117.400000
Vải 100% Nylon JL0086 = QA03055 Saltwater ép lưới màn 80G White,518,1,1-NY0086-SAW-L1-UL,0.000000
Vải 100% Nylon JL0086 = QA03055 Sand,519,0,1-NY0086-SAN-00-UL,201.000000
Vải 100% Nylon JL0086 = QA03055 Sea Blue,520,0,1-NY0086-SAB-00-UL,284.000000
Vải 100% Nylon JL0086 = QA03055 Vapor Blue,521,0,1-NY0086-VRB-00-UL,458.600000
Vải 100% Nylon JL0153 A qua,522,0,1-NY0153-AQA-00-UL,0.000000
Vải 100% Nylon JL0153 Beach Wood,523,0,1-NY0153-BEW-00-UL,0.000000
Vải 100% Nylon JL0153 Beachstone Gray,524,0,1-NY0153-BEG-00-UL,0.000000
Vải 100% Nylon JL0153 Bermuda Turq,525,0,1-NY0153-BET-00-UL,0.000000
Vải 100% Nylon JL0153 Bermuda Turq ép lưới màn 80G White,526,1,1-NY0153-BET-L1-UL,0.000000
Vải 100% Nylon JL0153 Blue Storm,527,0,1-NY0153-BST-00-UL,0.000000
Vải 100% Nylon JL0153 Blue Storm ép lưới màn 80G White,528,1,1-NY0153-BST-L1-UL,0.000000
Vải 100% Nylon JL0153 Cool Aqua,529,0,1-NY0153-CAA-00-UL,0.000000
Vải 100% Nylon JL0153 Coral Kaleidoscope,530,0,1-NY0153-CKA-00-UL,0.000000
Vải 100% Nylon JL0153 Forest Floor,531,0,1-NY0153-FOF-00-UL,0.000000
Vải 100% Nylon JL0153 Forest Floor ép lưới màn 80G White,532,1,1-NY0153-FOF-L1-UL,0.000000
Vải 100% Nylon JL0153 Honeyoat,533,0,1-NY0153-HYO-00-UL,0.000000
Vải 100% Nylon JL0153 Rockwall,534,0,1-NY0153-ROW-00-UL,0.000000
Vải 100% Nylon JL0153 Teal Kaleidoscope,535,0,1-NY0153-TKA-00-UL,0.000000
Vải 100% Nylon JL0153 Timberline,536,0,1-NY0153-TBI-00-UL,0.000000
Vải 100% Nylon JL0153 Titanium,537,0,1-NY0153-TIT-00-UL,0.000000
Vải 100% Nylon ML-N515 Beach Wood,538,0,1-NYN515-BEW-00-ML,209.000000
Vải 100% Nylon ML-N515 Beach Wood ép keo 6015 White,539,1,1-NYN515-BEW-K3-ML,0.000000
Vải 100% Nylon ML-N515 Beach Wood ép keo 828 White,540,1,1-NYN515-BEW-K4-ML,0.000000
Vải 100% Nylon ML-N515 Beach Wood ép lưới màn 80G White,541,1,1-NYN515-BEW-L1-ML,0.000000
Vải 100% Nylon ML-N515 Sage Gray,542,0,1-NYN515-SGY-00-ML,0.000000
Vải 100% Nylon ML-N515 Sage Gray ép keo 6015 White,543,1,1-NYN515-SGY-K3-ML,0.000000
Vải 100% Nylon ML-N515 Sage Gray ép lưới màn 80G White,544,1,1-NYN515-SGY-L1-ML,0.000000
