product_code,order_id,production_order_id,production_code,quantity_production_order,quantity_exported_production_order,time_create,completed_at,time_stock_out
7-CM8654-GRN-50-PP,20,36,PYC-12-THUDUC,2.000000,0.500000,2022-05-20,2022-05-21,2022-06-02
7-CM8654-GRN-50-PP,20,36,PYC-12-THUDUC,2.000000,1.500000,2022-05-20,2022-05-21,2022-06-18
9-X44317-Y00-5L-BN,20,114,PYC-16-THUDUC,1.000000,1.000000,2022-05-30,2022-05-31,2022-06-04
4-CVAC57-OLI-D6-30,20,430,PYC-156-PHOI,63.000000,63.000000,2022-06-26,2022-06-27,2022-06-27
1-CVAC08-WHI-00-HV,21,22,PYC-10-CAT,56.700000,56.700000,2022-05-17,2022-05-18,2022-05-18
6-DCS013-000-00-KP,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
8-BF0005-000-DE-TL,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
9-GL350G-000-00-NA,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
9-NS3C02-000-00-NT,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
9-B03640-0BF-IN-HN,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
4-KATE00-WHI-N0-28,21,24,PYC-08-THUDUC,594.000000,594.000000,2022-05-17,2022-05-18,2022-05-25
4-CVAC08-WHI-D0-30,21,24,PYC-08-THUDUC,252.000000,252.000000,2022-05-17,2022-05-18,2022-06-14
3-NH2302-WHI-23-CY,21,24,PYC-08-THUDUC,400.000000,400.000000,2022-05-17,2022-05-18,2022-05-25
7-CM1712-WHI-50-PP,21,36,PYC-12-THUDUC,8.000000,8.000000,2022-05-20,2022-05-21,2022-06-02
9-X44317-Y00-5L-BN,21,114,PYC-16-THUDUC,4.000000,4.000000,2022-05-30,2022-05-31,2022-06-04
5-DADU00-BLK-20-AK,22,17,PYC-07-THU-DUC,44.000000,44.000000,2022-05-13,2022-05-16,2022-05-25
5-DATHUN-BLK-20-AK,22,17,PYC-07-THU-DUC,18.000000,18.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,22,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-GL350G-000-00-NA,22,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,22,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,22,17,PYC-07-THU-DUC,123.600000,123.600000,2022-05-13,2022-05-16,2022-06-14
3-NH065T-BLK-23-CY,22,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-NYLOWW-BLK-N0-28,22,17,PYC-07-THU-DUC,278.100000,278.100000,2022-05-13,2022-05-16,2022-05-25
1-CVAC06-BLK-00-HV,22,22,PYC-10-CAT,25.600000,6.000000,2022-05-17,2022-05-18,2022-05-18
1-CVAC06-BLK-00-HV,22,22,PYC-10-CAT,25.600000,19.600000,2022-05-17,2022-05-18,2022-05-18
7-CM0BLK-BLK-50-PP,22,30,PYC-09-THUDUC,4.000000,4.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,22,35,PYC-11-THUDUC,205.000000,205.000000,2022-05-20,2022-05-21,2022-05-21
9-X44317-Y00-5L-BN,22,114,PYC-16-THUDUC,2.000000,2.000000,2022-05-30,2022-05-31,2022-06-04
6-NHFR20-BLK-00-NC,22,180,PYC-71-PHOI,200.000000,200.000000,2022-06-06,2022-06-07,2022-06-09
4-CVAC06-BLK-D6-30,22,229,PYC-23-THUDUC,124.000000,124.000000,2022-06-10,2022-06-11,2022-06-13
4-CVAC06-BLK-D6-30,23,229,PYC-23-THUDUC,124.000000,124.000000,2022-06-10,2022-06-11,2022-06-13
5-DADU00-BLK-20-AK,23,17,PYC-07-THU-DUC,44.000000,44.000000,2022-05-13,2022-05-16,2022-05-25
5-DATHUN-BLK-20-AK,23,17,PYC-07-THU-DUC,18.000000,18.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,23,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-GL350G-000-00-NA,23,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,23,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,23,17,PYC-07-THU-DUC,123.600000,123.600000,2022-05-13,2022-05-16,2022-06-14
3-NH065T-BLK-23-CY,23,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-NYLOWW-BLK-N0-28,23,17,PYC-07-THU-DUC,278.100000,278.100000,2022-05-13,2022-05-16,2022-05-25
7-CM7930-CSN-50-PP,23,17,PYC-07-THU-DUC,2.000000,2.000000,2022-05-13,2022-05-16,2022-05-25
1-CVAC59-OSB-00-HV,23,22,PYC-10-CAT,25.600000,25.600000,2022-05-17,2022-05-18,2022-05-18
7-CM0BLK-BLK-50-PP,23,30,PYC-09-THUDUC,2.000000,2.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,23,35,PYC-11-THUDUC,205.000000,205.000000,2022-05-20,2022-05-21,2022-05-21
9-X44317-Y00-5L-BN,23,114,PYC-16-THUDUC,2.000000,2.000000,2022-05-30,2022-05-31,2022-06-04
6-NHFR20-BLK-00-NC,23,180,PYC-71-PHOI,200.000000,200.000000,2022-06-06,2022-06-07,2022-06-09
5-DADU00-BLK-20-AK,24,17,PYC-07-THU-DUC,44.000000,44.000000,2022-05-13,2022-05-16,2022-05-25
5-DATHUN-BLK-20-AK,24,17,PYC-07-THU-DUC,18.000000,18.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,24,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-GL350G-000-00-NA,24,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,24,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,24,17,PYC-07-THU-DUC,123.600000,123.600000,2022-05-13,2022-05-16,2022-06-14
3-NH065T-BLK-23-CY,24,17,PYC-07-THU-DUC,200.000000,200.000000,2022-05-13,2022-05-16,2022-05-25
4-NYLOWW-BLK-N0-28,24,17,PYC-07-THU-DUC,278.100000,278.100000,2022-05-13,2022-05-16,2022-05-25
1-CVAC57-OLI-00-HV,24,22,PYC-10-CAT,25.600000,25.600000,2022-05-17,2022-05-18,2022-05-18
7-CM0BLK-BLK-50-PP,24,30,PYC-09-THUDUC,2.000000,2.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,24,35,PYC-11-THUDUC,205.000000,205.000000,2022-05-20,2022-05-21,2022-05-21
7-CM8654-GRN-50-PP,24,36,PYC-12-THUDUC,1.500000,1.500000,2022-05-20,2022-05-21,2022-06-18
7-CM8654-GRN-50-PP,24,36,PYC-12-THUDUC,,,2022-05-20,2022-05-21,
9-X44317-Y00-5L-BN,24,114,PYC-16-THUDUC,2.000000,2.000000,2022-05-30,2022-05-31,2022-06-04
6-NHFR20-BLK-00-NC,24,180,PYC-71-PHOI,200.000000,200.000000,2022-06-06,2022-06-07,2022-06-09
4-CVAC06-BLK-D6-30,24,229,PYC-23-THUDUC,124.000000,124.000000,2022-06-10,2022-06-11,2022-06-13
4-CVAC06-BLK-D6-30,25,229,PYC-23-THUDUC,62.000000,62.000000,2022-06-10,2022-06-11,2022-06-13
7-CM9633-QRY-50-PP,25,17,PYC-07-THU-DUC,1.000000,1.000000,2022-05-13,2022-05-16,2022-05-25
5-DADU00-BLK-20-AK,25,17,PYC-07-THU-DUC,22.000000,22.000000,2022-05-13,2022-05-16,2022-05-25
5-DATHUN-BLK-20-AK,25,17,PYC-07-THU-DUC,9.000000,9.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,25,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
9-GL350G-000-00-NA,25,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,25,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,25,17,PYC-07-THU-DUC,61.800000,61.800000,2022-05-13,2022-05-16,2022-06-14
3-NH065T-WHI-23-CY,25,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-26
4-NYLOWW-BLK-N0-28,25,17,PYC-07-THU-DUC,139.100000,139.100000,2022-05-13,2022-05-16,2022-05-25
1-CVAC07-GRY-00-HV,25,22,PYC-10-CAT,12.800000,12.800000,2022-05-17,2022-05-18,2022-05-18
7-CM0BLK-BLK-50-PP,25,30,PYC-09-THUDUC,1.000000,1.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,25,35,PYC-11-THUDUC,105.000000,105.000000,2022-05-20,2022-05-21,2022-05-21
9-X44317-Y00-5L-BN,25,114,PYC-16-THUDUC,1.000000,1.000000,2022-05-30,2022-05-31,2022-06-04
6-NHFR20-BLK-00-NC,25,180,PYC-71-PHOI,100.000000,100.000000,2022-06-06,2022-06-07,2022-06-09
5-DADU00-BLK-20-AK,26,17,PYC-07-THU-DUC,22.000000,22.000000,2022-05-13,2022-05-16,2022-05-25
5-DATHUN-BLK-20-AK,26,17,PYC-07-THU-DUC,9.000000,9.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,26,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
9-GL350G-000-00-NA,26,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,26,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,26,17,PYC-07-THU-DUC,61.800000,61.800000,2022-05-13,2022-05-16,2022-06-14
3-NH065T-BLK-23-CY,26,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
4-NYLOWW-BLK-N0-28,26,17,PYC-07-THU-DUC,139.100000,139.100000,2022-05-13,2022-05-16,2022-05-25
1-CVAC09-GRP-00-HV,26,22,PYC-10-CAT,13.300000,13.300000,2022-05-17,2022-05-18,2022-05-18
7-CM0BLK-BLK-50-PP,26,30,PYC-09-THUDUC,1.000000,1.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,26,35,PYC-11-THUDUC,100.000000,100.000000,2022-05-20,2022-05-21,2022-05-21
7-CM9870-GRY-50-PP,26,36,PYC-12-THUDUC,1.000000,1.000000,2022-05-20,2022-05-21,2022-06-02
9-X44317-Y00-5L-BN,26,114,PYC-16-THUDUC,1.000000,1.000000,2022-05-30,2022-05-31,2022-06-04
6-NHFR20-BLK-00-NC,26,180,PYC-71-PHOI,100.000000,100.000000,2022-06-06,2022-06-07,2022-06-09
4-CVAC06-BLK-D6-30,26,229,PYC-23-THUDUC,62.000000,62.000000,2022-06-10,2022-06-11,2022-06-13
4-CVAC06-BLK-D6-30,28,229,PYC-23-THUDUC,62.000000,62.000000,2022-06-10,2022-06-11,2022-06-13
1-CVAC06-BLK-00-HV,28,15,PYC-07-CAT,36.300000,36.300000,2022-05-13,2022-05-14,2022-05-16
2-M83200-WHI-00-DI,28,15,PYC-07-CAT,3.400000,3.400000,2022-05-13,2022-05-14,2022-05-16
6-DVT000-000-00-KP,28,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
6-KHDVT0-000-00-KP,28,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
8-BF0005-000-DE-TL,28,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
9-B03640-0BF-IN-HN,28,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
4-KATEHV-BLK-N0-28,28,17,PYC-07-THU-DUC,139.100000,139.100000,2022-05-13,2022-05-16,2022-05-25
4-CVAC06-BLK-D0-30,28,17,PYC-07-THU-DUC,61.800000,61.800000,2022-05-13,2022-05-16,2022-06-14
3-NH3930-BLK-23-CY,28,17,PYC-07-THU-DUC,100.000000,100.000000,2022-05-13,2022-05-16,2022-05-25
7-CM0BLK-BLK-50-PP,28,30,PYC-09-THUDUC,2.000000,2.000000,2022-05-19,2022-05-20,2022-05-19
9-NS3C02-000-00-NT,28,35,PYC-11-THUDUC,105.000000,105.000000,2022-05-20,2022-05-21,2022-05-21
9-X44317-Y00-5L-BN,28,114,PYC-16-THUDUC,1.000000,1.000000,2022-05-30,2022-05-31,2022-06-04
1-CVAC06-BLK-00-HV,29,15,PYC-07-CAT,3.554500,3.554500,2022-05-13,2022-05-14,2022-05-16
1-CVAC06-BLK-K8-HV,29,15,PYC-07-CAT,0.969400,0.969400,2022-05-13,2022-05-14,2022-05-16
1-CVAC06-BLK-M2-HV,29,15,PYC-07-CAT,6.947400,6.947400,2022-05-13,2022-05-14,2022-05-16
1-L03090-BL2-07-DD,29,15,PYC-07-CAT,12.602400,12.602400,2022-05-13,2022-05-14,2022-05-16
1-THUPIN-WHI-M5-AT,29,15,PYC-07-CAT,4.281600,4.281600,2022-05-13,2022-05-14,2022-05-16
6-NH7000-BLK-00-WW,29,16,PYC-07-PHOI,151.000000,151.000000,2022-05-13,2022-05-14,2022-05-17
9-NS3C02-000-00-NT,29,16,PYC-07-PHOI,151.000000,151.000000,2022-05-13,2022-05-14,2022-05-17
9-B03680-WHI-00-HN,29,16,PYC-07-PHOI,6.000000,6.000000,2022-05-13,2022-05-14,2022-05-17
4-CVAC06-BLK-D0-30,29,16,PYC-07-PHOI,93.318000,93.318000,2022-05-13,2022-05-14,2022-05-17
3-NH2302-BLK-23-CY,29,16,PYC-07-PHOI,151.000000,151.000000,2022-05-13,2022-05-14,2022-05-17
7-CM0BLK-BLK-50-PP,29,20,PYC-09-PHOI,2.001000,2.001000,2022-05-14,2022-05-16,2022-05-18
9-GL350G-000-00-NA,29,204,PYC-80-PHOI,151.000000,151.000000,2022-06-08,2022-06-09,2022-06-14
4-KATEIN-BLK-N0-28,29,659,PYC-232-PHOI,231.482900,231.482900,2022-07-15,2022-07-16,2022-07-16
9-664720-Y00-5L-BN,29,825,PYC-15-HOANTAT,6.000000,,2022-07-29,2022-07-30,
1-CVAC14-NAV-00-HV,30,12,PYC-06-CAT,103.950300,68.600000,2022-05-12,2022-05-14,2022-05-17
1-CVAC14-NAV-00-HV,30,12,PYC-06-CAT,103.950300,35.350300,2022-05-12,2022-05-14,2022-05-17
2-M83200-BLK-00-DI,30,12,PYC-06-CAT,31.304700,31.304700,2022-05-12,2022-05-14,2022-05-17
6-BVT001-000-18-KP,30,13,PYC-06-PHOI,925.000000,925.000000,2022-05-13,2022-05-14,2022-05-14
6-KHBVT0-000-18-KP,30,13,PYC-06-PHOI,925.000000,925.000000,2022-05-13,2022-05-14,2022-05-14
7-CM7982-NAV-50-PP,30,13,PYC-06-PHOI,8.000000,8.000000,2022-05-13,2022-05-14,2022-05-14
9-NS3C02-000-00-NT,30,13,PYC-06-PHOI,925.000000,925.000000,2022-05-13,2022-05-14,2022-05-14
9-B03680-WHI-00-HN,30,13,PYC-06-PHOI,37.000000,37.000000,2022-05-13,2022-05-14,2022-05-14
4-KATEHV-BLK-N0-28,30,13,PYC-06-PHOI,1305.517500,1305.517500,2022-05-13,2022-05-14,2022-05-14
4-CVAC06-BLK-D0-30,30,13,PYC-06-PHOI,569.178000,569.178000,2022-05-13,2022-05-14,2022-05-14
3-NH0675-BLK-23-CY,30,13,PYC-06-PHOI,921.000000,921.000000,2022-05-13,2022-05-14,2022-05-14
7-CM0BLK-BLK-50-PP,30,20,PYC-09-PHOI,6.000000,6.000000,2022-05-14,2022-05-16,2022-05-18
1-CVAC14-NAV-L2-HV,30,25,PYC-11-CAT,24.379700,24.379700,2022-05-18,2022-05-19,2022-05-18
6-BVT001-000-18-KP,31,13,PYC-06-PHOI,82.000000,82.000000,2022-05-13,2022-05-14,2022-05-14
6-KHBVT0-000-18-KP,31,13,PYC-06-PHOI,82.000000,82.000000,2022-05-13,2022-05-14,2022-05-14
7-CM7982-NAV-50-PP,31,13,PYC-06-PHOI,1.000000,1.000000,2022-05-13,2022-05-14,2022-05-14
9-NS3C02-000-00-NT,31,13,PYC-06-PHOI,85.000000,85.000000,2022-05-13,2022-05-14,2022-05-14
9-B03680-WHI-00-HN,31,13,PYC-06-PHOI,4.000000,4.000000,2022-05-13,2022-05-14,2022-05-14
4-KATEHV-BLK-N0-28,31,13,PYC-06-PHOI,114.817500,114.817500,2022-05-13,2022-05-14,2022-05-14
4-CVAC06-BLK-D0-30,31,13,PYC-06-PHOI,50.058000,50.058000,2022-05-13,2022-05-14,2022-05-14
3-NH9454-BLK-23-CY,31,13,PYC-06-PHOI,81.000000,81.000000,2022-05-13,2022-05-14,2022-05-14
1-CVAC14-NAV-00-HV,31,14,PYC-06-CAT-BS,9.702800,9.702800,2022-05-13,2022-05-14,2022-05-16
2-M83200-BLK-00-DI,31,14,PYC-06-CAT-BS,2.753100,2.753100,2022-05-13,2022-05-14,2022-05-16
7-CM0BLK-BLK-50-PP,31,20,PYC-09-PHOI,1.000000,1.000000,2022-05-14,2022-05-16,2022-05-18
1-CVAC14-NAV-L2-HV,31,25,PYC-11-CAT,2.289800,2.289800,2022-05-18,2022-05-19,2022-05-18
1-CVAC06-BLK-00-HV,32,8,PYC-04-CAT,4.871900,4.871900,2022-05-12,2022-05-14,2022-05-15
1-CVAC06-BLK-L2-HV,32,8,PYC-04-CAT,3.002400,3.002400,2022-05-12,2022-05-14,2022-05-15
1-L03090-BL2-07-DD,32,8,PYC-04-CAT,8.837400,8.837400,2022-05-12,2022-05-14,2022-05-15
2-M83200-BLK-00-DI,32,8,PYC-04-CAT,3.399000,3.399000,2022-05-12,2022-05-14,2022-05-15
9-FELT00-BLK-00-NI,32,8,PYC-04-CAT,1.000000,1.000000,2022-05-12,2022-05-14,2022-05-15
6-NH7000-BLK-00-WW,32,9,PYC-04-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
8-DY0002-000-DE-MX,32,9,PYC-04-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
7-CM0BLK-BLK-50-PP,32,9,PYC-04-PHOI,1.030000,1.030000,2022-05-12,2022-05-14,2022-05-12
9-NS3C02-000-00-NT,32,9,PYC-04-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
9-B03680-WHI-00-HN,32,9,PYC-04-PHOI,3.913900,3.913900,2022-05-12,2022-05-14,2022-05-12
4-KATEHV-BLK-N0-28,32,9,PYC-04-PHOI,139.050000,139.050000,2022-05-12,2022-05-14,2022-05-12
4-CVAC06-BLK-D0-30,32,9,PYC-04-PHOI,64.890000,64.890000,2022-05-12,2022-05-14,2022-05-12
3-NH0675-BLK-23-CY,32,9,PYC-04-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
9-GLNDYC-000-IN-TL,32,45,PYC-16-PHOI,103.000000,103.000000,2022-05-23,2022-05-24,2022-06-02
1-SUEDE0-BLK-L2-TQ,33,6,PYC-03-CAT,7.874300,7.874300,2022-05-12,2022-05-13,2022-05-15
1-L03090-BL2-07-DD,33,6,PYC-03-CAT,8.837400,8.837400,2022-05-12,2022-05-13,2022-05-15
2-M83200-BLK-00-DI,33,6,PYC-03-CAT,3.399000,3.399000,2022-05-12,2022-05-13,2022-05-15
9-FELT00-BLK-00-NI,33,6,PYC-03-CAT,0.500000,0.500000,2022-05-12,2022-05-13,2022-05-15
6-NH7000-BLK-00-WW,33,7,PYC-03-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
8-DY0002-000-DE-MX,33,7,PYC-03-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
7-CM0BLK-BLK-50-PP,33,7,PYC-03-PHOI,1.030000,1.030000,2022-05-12,2022-05-14,2022-05-12
9-NS3C02-000-00-NT,33,7,PYC-03-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
9-B03680-WHI-00-HN,33,7,PYC-03-PHOI,4.000000,4.000000,2022-05-12,2022-05-14,2022-05-12
4-KATEHV-BLK-N0-28,33,7,PYC-03-PHOI,146.002500,146.002500,2022-05-12,2022-05-14,2022-05-12
3-NH0675-BLK-23-CY,33,7,PYC-03-PHOI,103.000000,103.000000,2022-05-12,2022-05-14,2022-05-12
9-GLNDYC-000-IN-TL,33,45,PYC-16-PHOI,103.000000,103.000000,2022-05-23,2022-05-24,2022-06-02
4-SUEDE0-BLK-DL-30,33,547,PYC-194-PHOI,65.000000,65.000000,2022-07-05,2022-07-06,2022-07-05
1-LUOIMA-WHI-80-CM,34,18,PYC-08-CAT,13.650000,13.650000,2022-05-14,2022-05-16,2022-05-16
1-MICRO0-WHI-00-HV,34,18,PYC-08-CAT,13.910000,13.910000,2022-05-14,2022-05-16,2022-05-16
1-MICRO0-WHI-L1-HV,34,18,PYC-08-CAT,8.554700,8.554700,2022-05-14,2022-05-16,2022-05-16
1-MICRIN-WHI-L1-HV,34,18,PYC-08-CAT,5.804700,5.804700,2022-05-14,2022-05-16,2022-05-16
2-M83200-WHI-00-DI,34,18,PYC-08-CAT,8.497500,8.497500,2022-05-14,2022-05-16,2022-05-16
6-BVT001-000-18-KP,34,19,PYC-08-PHOI,253.000000,253.000000,2022-05-14,2022-05-17,2022-05-25
6-KHBVT0-000-18-KP,34,19,PYC-08-PHOI,253.000000,253.000000,2022-05-14,2022-05-17,2022-05-25
7-CM1712-WHI-50-PP,34,19,PYC-08-PHOI,2.000000,2.000000,2022-05-14,2022-05-17,2022-05-25
8-RB0004-000-DE-TL,34,19,PYC-08-PHOI,250.000000,250.000000,2022-05-14,2022-05-17,2022-06-01
8-RB0020-000-DE-TL,34,19,PYC-08-PHOI,250.000000,250.000000,2022-05-14,2022-05-17,2022-05-25
9-NS3C02-000-00-NT,34,19,PYC-08-PHOI,255.000000,255.000000,2022-05-14,2022-05-17,2022-05-25
9-B03680-WHI-00-HN,34,19,PYC-08-PHOI,10.000000,10.000000,2022-05-14,2022-05-17,2022-05-25
4-KATE00-DBL-N0-28,34,19,PYC-08-PHOI,150.000000,150.000000,2022-05-14,2022-05-17,2022-05-25
3-NH0468-WHI-23-CY,34,19,PYC-08-PHOI,250.000000,250.000000,2022-05-14,2022-05-17,2022-05-25
1-MICRO0-WHI-V2-HV,34,29,PYC-15-CAT,6.072200,6.072200,2022-05-18,2022-05-19,2022-05-19
9-604336-Y00-5L-BN,34,47,PYC-18-PHOI,3.000000,3.000000,2022-05-23,2022-05-24,2022-06-02
7-CM7473-BLU-50-PP,34,88,PYC-38-PHOI,2.000000,2.000000,2022-05-26,2022-05-27,2022-05-27
9-NAMCHA-000-15-AK,34,107,PYC-41-PHOI,250.000000,250.000000,2022-05-30,2022-05-31,2022-06-01
4-MICRIN-WHI-N1-17,34,107,PYC-41-PHOI,118.000000,118.000000,2022-05-30,2022-05-31,2022-06-01
7-CM7473-BLU-50-PP,34,204,PYC-80-PHOI,1.000000,1.000000,2022-06-08,2022-06-09,2022-06-14
1-MICRO0-WHI-00-HV,34,237,PYC-94-CAT,3.000000,3.000000,2022-06-10,2022-06-11,2022-06-13
7-CM0BLK-BLK-50-PP,35,213,PYC-14-THIENDUC,8.000000,,2022-06-08,2022-06-09,
9-NS3C02-000-00-NT,35,214,PYC-15-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
9-HCHOAM-000-00-NP,35,214,PYC-15-THIENDUC,40.000000,40.000000,2022-06-08,2022-06-09,2022-06-13
9-DANHUA-BLK-35-HO,35,214,PYC-15-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
3-NH950V-BLK-23-CY,35,214,PYC-15-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
6-NH7000-BLK-00-WW,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
8-GF0001-000-DE-MX,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
8-GF0002-000-DE-MX,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
8-GF0004-000-ST-MX,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
9-HGF001-000-00-GF,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
8-GF0007-000-CS-GF,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
9-GL500G-000-00-NA,35,216,PYC-16-THIENDUC,500.000000,500.000000,2022-06-08,2022-06-09,2022-06-13
4-KATEHV-BLK-N0-28,35,216,PYC-16-THIENDUC,0.000001,0.000001,2022-06-08,2022-06-09,2022-06-13
9-664740-Y00-5L-BN,35,307,PYC-26-THIENDUC,5.000000,5.000000,2022-06-15,2022-06-16,2022-06-17
9-642218-Y00-3L-BN,35,307,PYC-26-THIENDUC,20.000000,20.000000,2022-06-15,2022-06-16,2022-06-17
2-M83200-BLK-00-DI,35,113,PYC-50-CAT,17.000000,17.000000,2022-05-30,2022-05-31,2022-06-23
1-CVAC06-BLK-00-HV,35,179,PYC-71-CAT,36.100000,36.100000,2022-06-06,2022-06-07,2022-06-13
1-L03090-BL2-07-DD,35,179,PYC-71-CAT,42.300000,42.300000,2022-06-06,2022-06-07,2022-06-13
9-B03680-WHI-00-HN,35,340,PYC-30-THIENDUC,20.000000,20.000000,2022-06-17,2022-06-18,2022-06-26
8-GF0007-000-CS-GF,35,399,PYC-37-THIENDUC,80.000000,80.000000,2022-06-22,2022-06-23,2022-06-22
1-NY0000-LWD-V2-KJ,36,334,PYC-133-CAT,13.200000,13.200000,2022-06-17,2022-06-18,2022-06-20
9-B03680-WHI-00-HN,36,340,PYC-30-THIENDUC,20.000000,20.000000,2022-06-17,2022-06-18,2022-06-26
4-CVAC06-BLK-00-35,36,340,PYC-30-THIENDUC,315.600000,125.800000,2022-06-17,2022-06-18,2022-06-26
4-CVAC06-BLK-00-35,36,340,PYC-30-THIENDUC,315.600000,189.800000,2022-06-17,2022-06-18,2022-06-26
7-CM9631-GRY-50-PP,36,213,PYC-14-THIENDUC,1.500000,,2022-06-08,2022-06-09,
7-CM0BLK-BLK-50-PP,36,213,PYC-14-THIENDUC,7.500000,,2022-06-08,2022-06-09,
9-NS3C02-000-00-NT,36,214,PYC-15-THIENDUC,506.000000,506.000000,2022-06-08,2022-06-09,2022-06-13
9-HCHOAM-000-00-NP,36,214,PYC-15-THIENDUC,40.100000,40.100000,2022-06-08,2022-06-09,2022-06-13
9-DANHUA-BLK-35-HO,36,214,PYC-15-THIENDUC,501.000000,501.000000,2022-06-08,2022-06-09,2022-06-13
3-NH950V-BLK-23-CY,36,214,PYC-15-THIENDUC,501.000000,501.000000,2022-06-08,2022-06-09,2022-06-13
6-NH7000-BLK-00-WW,36,216,PYC-16-THIENDUC,501.000000,501.000000,2022-06-08,2022-06-09,2022-06-13
