order_id,material_order,child_product,total_quota,quota_outsourcing,level,size_level_next
2483,317,1,2.1,1.0,2,0
2483,317,316,2.1,1.0,2,0
2483,317,1,2.42,1.0,2,0
2483,317,316,2.42,1.0,2,0
2483,9054,793,2.92,1.0,2,0
2483,9054,316,2.92,1.0,2,0
2482,8916,6608,1000.0,0.0278,2,0
2482,3983,7824,630.0,0.008,2,0
2482,8508,793,1417.5,0.0241,2,0
2482,11444,8312,630.0,1.0,2,1
2482,11444,8311,630.0,0.026,3,0
2482,11444,8313,630.0,1.0,2,1
2482,11444,7923,630.0,0.026,3,0
2482,11444,11446,630.0,1.0,2,1
2482,11444,11445,630.0,0.0672,3,0
2482,11442,273,525.0,0.01465,2,0
2481,4012,6626,161.14,0.008,2,0
2481,9010,837,362.57,0.0241,2,0
2481,8356,8312,161.14,1.0,2,1
2481,8356,8311,161.14,0.026,3,0
2481,8356,8314,161.14,1.0,2,1
2481,8356,6643,161.14,0.026,3,0
2481,8356,8335,161.14,1.0,2,1
2481,8356,96,161.14,0.069,3,0
2481,88,2350,2.01,1.0,2,0
2481,88,82,2.01,1.0,2,0
2481,11447,2350,3.01,1.0,2,0
2481,11447,177,3.01,1.0,2,0
2480,3983,7824,67.34,0.008,2,0
2480,9459,9457,73.69,1.0,2,1
2480,9459,1539,73.69,0.0844,3,0
2480,9459,9458,73.69,1.0,2,1
2480,9459,6643,73.69,0.0344,3,0
2480,11436,10645,114.35,0.0241,2,0
2480,11436,10645,241.39,0.0241,2,0
2480,11436,10645,190.58,0.0241,2,0
2480,11435,10645,76.23,0.031,2,0
2480,11435,10645,38.12,0.031,2,0
2479,3983,7824,66.0,0.008,2,0
2479,8508,793,148.5,0.0241,2,0
2479,8347,8312,66.0,1.0,2,1
2479,8347,8311,66.0,0.026,3,0
2479,8347,8326,66.0,1.0,2,1
2479,8347,82,66.0,0.0672,3,0
2479,8347,8313,66.0,1.0,2,1
2479,8347,7923,66.0,0.026,3,0
2479,91,1,2.92,1.0,2,0
2479,91,82,2.92,1.0,2,0
2478,3999,6629,165.0,0.008,2,0
2478,6875,868,371.25,0.0241,2,0
2478,8725,8312,165.0,1.0,2,1
2478,8725,8311,165.0,0.026,3,0
2478,8725,8313,165.0,1.0,2,1
2478,8725,7923,165.0,0.026,3,0
2478,8725,8724,165.0,1.0,2,1
2478,8725,249,165.0,0.0672,3,0
2478,254,1,7.29,1.0,2,0
2478,254,249,7.29,1.0,2,0
2477,3983,7824,66.0,0.008,2,0
2477,8384,2,2.99,1.0,2,0
2477,8384,2259,2.99,1.0,2,0
2477,8508,793,22.0,0.0241,2,0
2477,10727,1241,55.0,0.0275,2,2
2477,10727,4,55.0,0.0275,3,0
2477,10727,1241,55.0,0.0275,2,2
2477,10727,1240,55.0,0.0275,3,0
2477,1241,4,2.31,1.0,2,0
2477,1241,1240,2.31,1.0,2,0
2477,1241,4,2.53,1.0,2,0
2477,1241,1240,2.53,1.0,2,0
2477,1241,4,0.88,1.0,2,0
2477,1241,1240,0.88,1.0,2,0
2477,8662,793,2.2,1.0,2,0
2477,8662,1240,2.2,1.0,2,0
2477,8662,793,1.54,1.0,2,0
2477,8662,1240,1.54,1.0,2,0
2476,3983,7824,132.0,0.008,2,0
2476,8384,2,5.98,1.0,2,0
2476,8384,2259,5.98,1.0,2,0
2476,8508,793,44.0,0.0241,2,0
2476,10724,1287,110.0,0.0275,2,2
2476,10724,4,110.0,0.0275,3,0
2476,10724,1287,110.0,0.0275,2,2
2476,10724,1285,110.0,0.0275,3,0
2476,1287,4,4.62,1.0,2,0
2476,1287,1285,4.62,1.0,2,0
2476,1287,4,5.06,1.0,2,0
2476,1287,1285,5.06,1.0,2,0
2476,1287,4,1.76,1.0,2,0
2476,1287,1285,1.76,1.0,2,0
2476,1286,793,4.4,1.0,2,0
2476,1286,1285,4.4,1.0,2,0
2476,1286,793,3.08,1.0,2,0
2476,1286,1285,3.08,1.0,2,0
2475,3989,8278,132.0,0.008,2,0
2475,8384,2,5.98,1.0,2,0
2475,8384,2259,5.98,1.0,2,0
2475,8508,793,44.0,0.0241,2,0
2475,10723,1238,110.0,0.0275,2,2
2475,10723,4,110.0,0.0275,3,0
2475,10723,1238,110.0,0.0275,2,2
2475,10723,1235,110.0,0.0275,3,0
2475,1238,4,4.62,1.0,2,0
2475,1238,1235,4.62,1.0,2,0
2475,1238,4,5.06,1.0,2,0
2475,1238,1235,5.06,1.0,2,0
2475,1238,4,1.76,1.0,2,0
2475,1238,1235,1.76,1.0,2,0
2475,1236,793,4.4,1.0,2,0
2475,1236,1235,4.4,1.0,2,0
2475,1236,793,3.08,1.0,2,0
2475,1236,1235,3.08,1.0,2,0
2474,3989,8278,132.0,0.008,2,0
2474,8386,2,5.98,1.0,2,0
2474,8386,2260,5.98,1.0,2,0
2474,6885,904,44.0,0.0241,2,0
2474,10725,1262,110.0,0.0275,2,2
2474,10725,5,110.0,0.0275,3,0
2474,10725,1262,110.0,0.0275,2,2
2474,10725,1260,110.0,0.0275,3,0
2474,1262,5,4.62,1.0,2,0
2474,1262,1260,4.62,1.0,2,0
2474,1262,5,5.06,1.0,2,0
2474,1262,1260,5.06,1.0,2,0
2474,1262,5,1.76,1.0,2,0
2474,1262,1260,1.76,1.0,2,0
2474,1261,904,4.4,1.0,2,0
2474,1261,1260,4.4,1.0,2,0
2474,1261,904,3.08,1.0,2,0
2474,1261,1260,3.08,1.0,2,0
2473,3989,8278,132.0,0.008,2,0
2473,8386,2,5.98,1.0,2,0
2473,8386,2260,5.98,1.0,2,0
2473,6885,904,44.0,0.0241,2,0
2473,10729,1310,110.0,0.0275,2,2
2473,10729,5,110.0,0.0275,3,0
2473,10729,1310,110.0,0.0275,2,2
2473,10729,1306,110.0,0.0275,3,0
2473,1310,5,4.62,1.0,2,0
2473,1310,1306,4.62,1.0,2,0
2473,1310,5,5.06,1.0,2,0
2473,1310,1306,5.06,1.0,2,0
2473,1310,5,1.76,1.0,2,0
2473,1310,1306,1.76,1.0,2,0
2473,1308,904,4.4,1.0,2,0
2473,1308,1306,4.4,1.0,2,0
2473,1308,904,3.08,1.0,2,0
2473,1308,1306,3.08,1.0,2,0
2472,3989,8278,66.0,0.008,2,0
2472,8386,2,2.99,1.0,2,0
2472,8386,2260,2.99,1.0,2,0
2472,6885,904,22.0,0.0241,2,0
2472,11413,11378,55.0,0.0276,2,2
2472,11413,5,55.0,0.0276,3,0
2472,11413,11378,55.0,0.0276,2,2
2472,11413,11355,55.0,0.0276,3,0
2472,11378,5,2.31,1.0,2,0
2472,11378,11355,2.31,1.0,2,0
2472,11378,5,2.53,1.0,2,0
2472,11378,11355,2.53,1.0,2,0
2472,11378,5,0.88,1.0,2,0
2472,11378,11355,0.88,1.0,2,0
2472,11433,904,2.2,1.0,2,0
2472,11433,11355,2.2,1.0,2,0
2472,11433,904,1.54,1.0,2,0
2472,11433,11355,1.54,1.0,2,0
2471,3983,7824,66.0,0.008,2,0
2471,8384,2,2.99,1.0,2,0
2471,8384,2259,2.99,1.0,2,0
2471,8508,793,22.0,0.0241,2,0
2471,11130,10834,55.0,0.0275,2,2
2471,11130,4,55.0,0.0275,3,0
2471,11130,10834,55.0,0.0275,2,2
2471,11130,9734,55.0,0.0275,3,0
2471,10834,4,2.31,1.0,2,0
2471,10834,9734,2.31,1.0,2,0
2471,10834,4,2.53,1.0,2,0
2471,10834,9734,2.53,1.0,2,0
2471,10834,4,0.88,1.0,2,0
2471,10834,9734,0.88,1.0,2,0
2471,11129,793,2.2,1.0,2,0
2471,11129,9734,2.2,1.0,2,0
2471,11129,793,1.54,1.0,2,0
2471,11129,9734,1.54,1.0,2,0
2470,3989,8278,66.0,0.008,2,0
2470,8386,2,2.99,1.0,2,0
2470,8386,2260,2.99,1.0,2,0
2470,6885,904,22.0,0.0241,2,0
2470,11132,10832,55.0,0.0258,2,2
2470,11132,5,55.0,0.0258,3,0
2470,11132,10832,55.0,0.0258,2,2
2470,11132,9736,55.0,0.0258,3,0
2470,10832,5,2.31,1.0,2,0
2470,10832,9736,2.31,1.0,2,0
2470,10832,5,2.53,1.0,2,0
2470,10832,9736,2.53,1.0,2,0
2470,10832,5,0.88,1.0,2,0
2470,10832,9736,0.88,1.0,2,0
2470,11131,904,2.2,1.0,2,0
2470,11131,9736,2.2,1.0,2,0
2470,11131,904,1.54,1.0,2,0
2470,11131,9736,1.54,1.0,2,0
2469,3983,7824,66.0,0.008,2,0
2469,8384,2,2.99,1.0,2,0
2469,8384,2259,2.99,1.0,2,0
2469,8508,793,22.0,0.0241,2,0
2469,10727,1241,55.0,0.0275,2,2
2469,10727,4,55.0,0.0275,3,0
2469,10727,1241,55.0,0.0275,2,2
2469,10727,1240,55.0,0.0275,3,0
2469,1241,4,2.31,1.0,2,0
2469,1241,1240,2.31,1.0,2,0
2469,1241,4,2.53,1.0,2,0
2469,1241,1240,2.53,1.0,2,0
2469,1241,4,2.2,1.0,2,0
2469,1241,1240,2.2,1.0,2,0
2469,8662,793,2.2,1.0,2,0
2469,8662,1240,2.2,1.0,2,0
2469,8662,793,1.54,1.0,2,0
2469,8662,1240,1.54,1.0,2,0
2468,3983,7824,132.0,0.008,2,0
2468,8384,2,5.98,1.0,2,0
2468,8384,2259,5.98,1.0,2,0
2468,8508,793,44.0,0.0241,2,0
2468,10724,1287,110.0,0.0275,2,2
2468,10724,4,110.0,0.0275,3,0
2468,10724,1287,110.0,0.0275,2,2
2468,10724,1285,110.0,0.0275,3,0
2468,1287,4,4.62,1.0,2,0
2468,1287,1285,4.62,1.0,2,0
2468,1287,4,5.06,1.0,2,0
2468,1287,1285,5.06,1.0,2,0
2468,1287,4,4.4,1.0,2,0
2468,1287,1285,4.4,1.0,2,0
2468,1286,793,4.4,1.0,2,0
2468,1286,1285,4.4,1.0,2,0
2468,1286,793,3.08,1.0,2,0
2468,1286,1285,3.08,1.0,2,0
2467,3983,7824,132.0,0.008,2,0
2467,8384,2,5.98,1.0,2,0
2467,8384,2259,5.98,1.0,2,0
2467,8508,793,44.0,0.0241,2,0
2467,10723,1238,110.0,0.0275,2,2
2467,10723,4,110.0,0.0275,3,0
2467,10723,1238,110.0,0.0275,2,2
2467,10723,1235,110.0,0.0275,3,0
2467,1238,4,4.62,1.0,2,0
2467,1238,1235,4.62,1.0,2,0
2467,1238,4,5.06,1.0,2,0
2467,1238,1235,5.06,1.0,2,0
2467,1238,4,4.4,1.0,2,0
2467,1238,1235,4.4,1.0,2,0
2467,1236,793,4.4,1.0,2,0
2467,1236,1235,4.4,1.0,2,0
2467,1236,793,3.08,1.0,2,0
2467,1236,1235,3.08,1.0,2,0
2466,3989,8278,132.0,0.008,2,0
2466,8386,2,5.98,1.0,2,0
2466,8386,2260,5.98,1.0,2,0
2466,6885,904,44.0,0.0241,2,0
2466,10725,1262,110.0,0.0275,2,2
2466,10725,5,110.0,0.0275,3,0
2466,10725,1262,110.0,0.0275,2,2
2466,10725,1260,110.0,0.0275,3,0
2466,1262,5,4.62,1.0,2,0
2466,1262,1260,4.62,1.0,2,0
2466,1262,5,5.06,1.0,2,0
2466,1262,1260,5.06,1.0,2,0
2466,1262,5,4.4,1.0,2,0
2466,1262,1260,4.4,1.0,2,0
2466,1261,904,4.4,1.0,2,0
2466,1261,1260,4.4,1.0,2,0
2466,1261,904,3.08,1.0,2,0
2466,1261,1260,3.08,1.0,2,0
2465,3989,8278,132.0,0.008,2,0
2465,8386,2,5.98,1.0,2,0
2465,8386,2260,5.98,1.0,2,0
2465,6885,904,44.0,0.0241,2,0
2465,10729,1310,110.0,0.0275,2,2
2465,10729,5,110.0,0.0275,3,0
2465,10729,1310,110.0,0.0275,2,2
2465,10729,1306,110.0,0.0275,3,0
2465,1310,5,4.62,1.0,2,0
2465,1310,1306,4.62,1.0,2,0
2465,1310,5,5.06,1.0,2,0
2465,1310,1306,5.06,1.0,2,0
2465,1310,5,4.4,1.0,2,0
2465,1310,1306,4.4,1.0,2,0
2465,1308,904,4.4,1.0,2,0
2465,1308,1306,4.4,1.0,2,0
2465,1308,904,3.08,1.0,2,0
2465,1308,1306,3.08,1.0,2,0
2464,3989,8278,66.0,0.008,2,0
2464,8386,2,2.99,1.0,2,0
2464,8386,2260,2.99,1.0,2,0
2464,6885,904,22.0,0.0241,2,0
2464,11413,11378,55.0,0.0276,2,2
2464,11413,5,55.0,0.0276,3,0
2464,11413,11378,55.0,0.0276,2,2
2464,11413,11355,55.0,0.0276,3,0
2464,11378,5,2.31,1.0,2,0
2464,11378,11355,2.31,1.0,2,0
2464,11378,5,2.53,1.0,2,0
2464,11378,11355,2.53,1.0,2,0
2464,11378,5,2.2,1.0,2,0
2464,11378,11355,2.2,1.0,2,0
2464,11433,904,2.2,1.0,2,0
2464,11433,11355,2.2,1.0,2,0
2464,11433,904,1.54,1.0,2,0
2464,11433,11355,1.54,1.0,2,0
2463,3983,7824,66.0,0.008,2,0
2463,8384,2,2.99,1.0,2,0
2463,8384,2259,2.99,1.0,2,0
2463,8508,793,22.0,0.0241,2,0
2463,11130,10834,55.0,0.0275,2,2
2463,11130,4,55.0,0.0275,3,0
2463,11130,10834,55.0,0.0275,2,2
2463,11130,9734,55.0,0.0275,3,0
2463,10834,4,2.31,1.0,2,0
2463,10834,9734,2.31,1.0,2,0
2463,10834,4,2.53,1.0,2,0
2463,10834,9734,2.53,1.0,2,0
2463,10834,4,2.2,1.0,2,0
2463,10834,9734,2.2,1.0,2,0
2463,11129,793,2.2,1.0,2,0
2463,11129,9734,2.2,1.0,2,0
2463,11129,793,1.54,1.0,2,0
2463,11129,9734,1.54,1.0,2,0
2462,3989,8278,66.0,0.008,2,0
2462,8386,2,2.99,1.0,2,0
2462,8386,2260,2.99,1.0,2,0
2462,6885,904,22.0,0.0241,2,0
2462,11132,10832,55.0,0.0258,2,2
2462,11132,5,55.0,0.0258,3,0
2462,11132,10832,55.0,0.0258,2,2
2462,11132,9736,55.0,0.0258,3,0
2462,10832,5,2.31,1.0,2,0
2462,10832,9736,2.31,1.0,2,0
2462,10832,5,2.53,1.0,2,0
2462,10832,9736,2.53,1.0,2,0
2462,10832,5,2.2,1.0,2,0
2462,10832,9736,2.2,1.0,2,0
2462,11131,904,2.2,1.0,2,0
2462,11131,9736,2.2,1.0,2,0
2462,11131,904,1.54,1.0,2,0
2462,11131,9736,1.54,1.0,2,0
2461,8916,6608,101.0,0.0278,2,0
2461,3989,8278,66.66,0.008,2,0
2461,8743,842,149.99,0.0241,2,0
2461,8356,8312,69.69,1.0,2,1
2461,8356,8311,69.69,0.026,3,0
2461,8356,8314,69.69,1.0,2,1
2461,8356,6643,69.69,0.026,3,0
2461,8356,8335,69.69,1.0,2,1
2461,8356,96,69.69,0.069,3,0
2461,11431,2,2.94,1.0,2,0
2461,11431,10364,2.94,1.0,2,0
2460,8916,6608,101.0,0.0278,2,0
2460,349,1,1.22,1.0,2,0
2460,349,348,1.22,1.0,2,0
2460,11430,7329,163.32,1.0,2,1
2460,11430,846,163.32,0.0241,3,0
2460,3989,8278,66.66,0.008,2,0
2460,8521,8312,66.66,1.0,2,1
2460,8521,8311,66.66,0.026,3,0
2460,8521,8345,66.66,1.0,2,1
2460,8521,349,66.66,0.069,3,2
2460,8521,1,66.66,0.069,4,0
2460,8521,349,66.66,0.069,3,2
2460,8521,348,66.66,0.069,4,0
2460,349,1,2.36,1.0,2,0
2460,349,348,2.36,1.0,2,0
2460,349,1,2.41,1.0,2,0
2460,349,348,2.41,1.0,2,0
2460,349,1,3.67,1.0,2,0
2460,349,348,3.67,1.0,2,0
2460,349,1,2.84,1.0,2,0
2460,349,348,2.84,1.0,2,0
2460,11196,793,3.1,1.0,2,0
2460,11196,348,3.1,1.0,2,0
2459,8916,6608,101.0,0.0278,2,0
2459,3983,7824,66.66,0.008,2,0
2459,9008,8508,163.32,1.0,2,1
2459,9008,793,163.32,0.0241,3,0
2459,8347,8312,66.66,1.0,2,1
2459,8347,8311,66.66,0.026,3,0
2459,8347,8326,66.66,1.0,2,1
2459,8347,82,66.66,0.0672,3,0
2459,8347,8313,66.66,1.0,2,1
2459,8347,7923,66.66,0.026,3,0
2458,8916,6608,101.0,0.0278,2,0
2458,3983,7824,66.66,0.008,2,0
2458,8733,8429,66.66,1.0,2,1
2458,8733,7923,66.66,0.0293,3,0
2458,8733,8427,66.66,1.0,2,1
2458,8733,8311,66.66,0.0293,3,0
2458,8733,8425,66.66,1.0,2,1
2458,8733,82,66.66,0.0474,3,0
2458,1066,2,2.36,1.0,2,0
2458,1066,1061,2.36,1.0,2,1
2458,1066,1050,2.36,1.0,3,0
2457,8916,6608,100.0,0.0278,2,0
2457,3983,7824,66.0,0.008,2,0
2457,8508,793,148.5,0.0241,2,0
2457,8347,8312,66.0,1.0,2,1
2457,8347,8311,66.0,0.026,3,0
2457,8347,8326,66.0,1.0,2,1
2457,8347,82,66.0,0.0672,3,0
2457,8347,8313,66.0,1.0,2,1
2457,8347,7923,66.0,0.026,3,0
2456,11415,163,28.05,0.0146,2,0
2456,8916,6608,51.0,0.0278,2,0
2456,3983,7824,33.66,0.008,2,0
2456,9028,7684,81.91,1.0,2,0
2456,8733,8429,33.66,1.0,2,1
2456,8733,7923,33.66,0.0293,3,0
2456,8733,8427,33.66,1.0,2,1
2456,8733,8311,33.66,0.0293,3,0
2456,8733,8425,33.66,1.0,2,1
2456,8733,82,33.66,0.0474,3,0
2456,2214,904,1.44,1.0,2,0
2456,2214,2213,1.44,1.0,2,0
2455,8916,6608,50.0,0.0278,2,0
2455,3983,7824,33.0,0.008,2,0
2455,9028,7684,80.3,1.0,2,0
2455,8733,8429,33.0,1.0,2,1
2455,8733,7923,33.0,0.0293,3,0
2455,8733,8427,33.0,1.0,2,1
2455,8733,8311,33.0,0.0293,3,0
2455,8733,8425,33.0,1.0,2,1
2455,8733,82,33.0,0.0474,3,0
2455,1065,1,1.14,1.0,2,0
2455,1065,1061,1.14,1.0,2,1
2455,1065,1050,1.14,1.0,3,0
2455,2168,793,1.41,1.0,2,0
2455,2168,2167,1.41,1.0,2,0
2454,3999,6629,66.66,0.008,2,0
2454,8642,862,149.99,0.0241,2,0
2454,8418,8312,66.66,1.0,2,1
2454,8418,8311,66.66,0.026,3,0
2454,8418,8313,66.66,1.0,2,1
2454,8418,7923,66.66,0.026,3,0
2454,8418,8417,66.66,1.0,2,1
2454,8418,131,66.66,0.069,3,0
2454,133,793,2.94,1.0,2,0
2454,133,131,2.94,1.0,2,0
2414,4021,6633,160.5,0.008,2,0
2414,6878,876,387.88,0.0241,2,0
2414,10941,8312,160.5,1.0,2,1
2414,10941,8311,160.5,0.026,3,0
2414,10941,8314,160.5,1.0,2,1
2414,10941,6643,160.5,0.026,3,0
2414,10941,10940,160.5,1.0,2,1
2414,10941,137,160.5,0.0672,3,0
2414,139,904,6.87,1.0,2,0
2414,139,137,6.87,1.0,2,0
2413,3983,7824,30.8,0.008,2,0
2413,8508,793,148.5,0.0241,2,0
2413,2196,1,2.29,1.0,2,0
2413,2196,2195,2.29,1.0,2,0
2413,2196,1,3.63,1.0,2,0
2413,2196,2195,3.63,1.0,2,0
2413,2196,1,3.85,1.0,2,0
2413,2196,2195,3.85,1.0,2,0
2412,3983,7824,66.66,0.008,2,0
2412,8508,793,149.99,0.0241,2,0
2412,8347,8312,66.66,1.0,2,1
2412,8347,8311,66.66,0.026,3,0
2412,8347,8326,66.66,1.0,2,1
2412,8347,82,66.66,0.0672,3,0
2412,8347,8313,66.66,1.0,2,1
2412,8347,7923,66.66,0.026,3,0
2411,3983,7824,66.66,0.008,2,0
2411,8508,793,149.99,0.0241,2,0
2411,8347,8312,66.66,1.0,2,1
2411,8347,8311,66.66,0.026,3,0
2411,8347,8326,66.66,1.0,2,1
2411,8347,82,66.66,0.0672,3,0
2411,8347,8313,66.66,1.0,2,1
2411,8347,7923,66.66,0.026,3,0
2411,6691,1950,4.67,1.0,2,0
2411,6691,1950,4.0,1.0,2,0
2411,86,82,2.94,1.0,2,0
2411,86,793,2.94,1.0,2,0
2410,3983,7824,66.66,0.008,2,0
2410,8508,793,149.99,0.0241,2,0
2410,8347,8312,66.66,1.0,2,1
2410,8347,8311,66.66,0.026,3,0
2410,8347,8326,66.66,1.0,2,1
2410,8347,82,66.66,0.0672,3,0
2410,8347,8313,66.66,1.0,2,1
2410,8347,7923,66.66,0.026,3,0
2410,86,82,2.94,1.0,2,0
2410,86,793,2.94,1.0,2,0
2409,3989,8278,66.0,0.008,2,0
2409,6885,904,22.0,0.0241,2,0
2409,8387,8386,2.99,0.0689,2,2
2409,8387,2,2.99,0.0689,3,0
2409,8387,8386,2.99,0.0689,2,2
2409,8387,2260,2.99,0.0689,3,0
2409,1141,4,2.31,1.0,2,0
2409,1141,1248,2.31,1.0,2,0
2409,11135,2409,55.0,1.0,2,0
2409,9723,5,2.53,1.0,2,0
2409,9723,1312,2.53,1.0,2,1
2409,9723,1306,2.53,1.0,3,0
2409,9723,5,2.2,1.0,2,0
2409,9723,1312,2.2,1.0,2,1
2409,9723,1306,2.2,1.0,3,0
2409,11138,904,2.2,1.0,2,0
2409,11138,1312,2.2,1.0,2,1
2409,11138,1306,2.2,1.0,3,0
2409,11138,904,1.54,1.0,2,0
2409,11138,1312,1.54,1.0,2,1
2409,11138,1306,1.54,1.0,3,0
2408,3989,8278,66.0,0.008,2,0
2408,6885,904,22.0,0.0241,2,0
2408,8386,2,2.99,1.0,2,0
2408,8386,2260,2.99,1.0,2,0
2408,1310,5,2.31,1.0,2,0
2408,1310,1306,2.31,1.0,2,0
2408,11135,2408,55.0,1.0,2,0
2408,9723,5,2.53,1.0,2,0
2408,9723,1312,2.53,1.0,2,1
2408,9723,1306,2.53,1.0,3,0
2408,9723,5,2.2,1.0,2,0
2408,9723,1312,2.2,1.0,2,1
2408,9723,1306,2.2,1.0,3,0
2408,11138,904,2.97,1.0,2,0
2408,11138,1312,2.97,1.0,2,1
2408,11138,1306,2.97,1.0,3,0
2408,11138,904,2.08,1.0,2,0
2408,11138,1312,2.08,1.0,2,1
2408,11138,1306,2.08,1.0,3,0
2407,3989,8278,66.0,0.008,2,0
2407,6885,904,22.0,0.0241,2,0
2407,8386,2,2.99,1.0,2,0
2407,8386,2260,2.99,1.0,2,0
2407,1310,5,2.31,1.0,2,0
2407,1310,1306,2.31,1.0,2,0
2407,11135,2407,55.0,1.0,2,0
2407,9723,5,2.53,1.0,2,0
2407,9723,1312,2.53,1.0,2,1
2407,9723,1306,2.53,1.0,3,0
2407,9723,5,2.2,1.0,2,0
2407,9723,1312,2.2,1.0,2,1
2407,9723,1306,2.2,1.0,3,0
2407,11138,904,2.97,1.0,2,0
2407,11138,1312,2.97,1.0,2,1
2407,11138,1306,2.97,1.0,3,0
2407,11138,904,2.08,1.0,2,0
2407,11138,1312,2.08,1.0,2,1
2407,11138,1306,2.08,1.0,3,0
2406,3983,7824,66.0,0.008,2,0
2406,8380,8313,66.0,1.0,2,1
2406,8380,7923,66.0,0.026,3,0
2406,8380,8379,66.0,1.0,2,1
2406,8380,2259,66.0,0.0638,3,0
2406,8508,793,154.0,0.0241,2,0
2406,10476,1287,93.5,0.0241,2,2
2406,10476,4,93.5,0.0241,3,0
2406,10476,1287,93.5,0.0241,2,2
2406,10476,1285,93.5,0.0241,3,0
2406,10724,1287,132.0,0.0275,2,2
2406,10724,4,132.0,0.0275,3,0
2406,10724,1287,132.0,0.0275,2,2
2406,10724,1285,132.0,0.0275,3,0
2406,10724,1287,16.5,0.0275,2,2
2406,10724,4,16.5,0.0275,3,0
2406,10724,1287,16.5,0.0275,2,2
2406,10724,1285,16.5,0.0275,3,0
2406,1287,4,3.08,1.0,2,0
2406,1287,1285,3.08,1.0,2,0
2406,1287,4,3.43,1.0,2,0
2406,1287,1285,3.43,1.0,2,0
2406,1287,4,3.08,1.0,2,0
2406,1287,1285,3.08,1.0,2,0
2406,1287,4,11.0,1.0,2,0
2406,1287,1285,11.0,1.0,2,0
2406,10151,4,11.0,1.0,2,0
2406,10151,1285,11.0,1.0,2,0
2406,10151,8311,11.0,1.0,2,0
2405,3989,8278,66.0,0.008,2,0
2405,8382,8314,66.0,1.0,2,1
2405,8382,6643,66.0,0.026,3,0
2405,8382,8381,66.0,1.0,2,1
2405,8382,2260,66.0,0.0634,3,0
2405,6885,904,154.0,0.0241,2,0
2405,11414,11378,93.5,0.0241,2,2
2405,11414,5,93.5,0.0241,3,0
2405,11414,11378,93.5,0.0241,2,2
2405,11414,11355,93.5,0.0241,3,0
2405,11413,11378,132.0,0.0276,2,2
2405,11413,5,132.0,0.0276,3,0
2405,11413,11378,132.0,0.0276,2,2
2405,11413,11355,132.0,0.0276,3,0
2405,11413,11378,16.5,0.0276,2,2
2405,11413,5,16.5,0.0276,3,0
2405,11413,11378,16.5,0.0276,2,2
2405,11413,11355,16.5,0.0276,3,0
2405,11378,5,3.08,1.0,2,0
2405,11378,11355,3.08,1.0,2,0
2405,11378,5,3.43,1.0,2,0
2405,11378,11355,3.43,1.0,2,0
2405,11378,5,3.08,1.0,2,0
2405,11378,11355,3.08,1.0,2,0
2405,11378,5,11.0,1.0,2,0
2405,11378,11355,11.0,1.0,2,0
2405,11412,5,11.0,1.0,2,0
2405,11412,8311,11.0,1.0,2,0
2405,11412,11355,11.0,1.0,2,0
2404,3989,8278,66.0,0.008,2,0
2404,8382,8314,66.0,1.0,2,1
2404,8382,6643,66.0,0.026,3,0
2404,8382,8381,66.0,1.0,2,1
2404,8382,2260,66.0,0.0634,3,0
2404,6885,904,154.0,0.0241,2,0
2404,10709,10504,93.5,0.0241,2,2
2404,10709,5,93.5,0.0241,3,0
2404,10709,10504,93.5,0.0241,2,2
2404,10709,9417,93.5,0.0241,3,0
2404,10753,10504,132.0,0.0275,2,2
2404,10753,5,132.0,0.0275,3,0
2404,10753,10504,132.0,0.0275,2,2
2404,10753,9417,132.0,0.0275,3,0
2404,10753,10504,16.5,0.0275,2,2
2404,10753,5,16.5,0.0275,3,0
2404,10753,10504,16.5,0.0275,2,2
2404,10753,9417,16.5,0.0275,3,0
2404,10504,5,3.08,1.0,2,0
2404,10504,9417,3.08,1.0,2,0
2404,10504,5,3.43,1.0,2,0
2404,10504,9417,3.43,1.0,2,0
2404,10504,5,3.08,1.0,2,0
2404,10504,9417,3.08,1.0,2,0
2404,10504,5,11.0,1.0,2,0
2404,10504,9417,11.0,1.0,2,0
2404,10706,5,11.0,1.0,2,0
2404,10706,8311,11.0,1.0,2,0
2404,10706,9417,11.0,1.0,2,0
2403,3989,8278,66.0,0.008,2,0
2403,8382,8314,66.0,1.0,2,1
2403,8382,6643,66.0,0.026,3,0
2403,8382,8381,66.0,1.0,2,1
2403,8382,2260,66.0,0.0634,3,0
2403,6885,904,125.4,0.0241,2,0
2403,10710,10503,93.5,0.0241,2,2
2403,10710,5,93.5,0.0241,3,0
2403,10710,10503,93.5,0.0241,2,2
2403,10710,9420,93.5,0.0241,3,0
2403,10752,10503,132.0,0.0275,2,2
2403,10752,5,132.0,0.0275,3,0
2403,10752,10503,132.0,0.0275,2,2
2403,10752,9420,132.0,0.0275,3,0
2403,10752,10503,16.5,0.0275,2,2
2403,10752,5,16.5,0.0275,3,0
2403,10752,10503,16.5,0.0275,2,2
2403,10752,9420,16.5,0.0275,3,0
2403,10503,5,3.08,1.0,2,0
2403,10503,9420,3.08,1.0,2,0
2403,10503,5,3.43,1.0,2,0
2403,10503,9420,3.43,1.0,2,0
2403,10503,5,3.08,1.0,2,0
2403,10503,9420,3.08,1.0,2,0
2403,10503,5,11.0,1.0,2,0
2403,10503,9420,11.0,1.0,2,0
2403,10705,5,11.0,1.0,2,0
2403,10705,8311,11.0,1.0,2,0
2403,10705,9420,11.0,1.0,2,0
