code,creator_id,name_po,total_amount,purchase_order_id,is_completed,po_status,time_create,estimated_delivery,supplier_delivery_id
TTD-28092022-152-PP,344,TTD-28092022-152-PP,335.000000,1022,1,completed,2022-09-28,2022-09-29,69
TTD-28092022-153-TF,344,TTD-28092022-153-TF,1500.000000,1023,1,completed,2022-09-28,2022-10-06,185
TTD-28092022-154-KH,343,TTD-28092022-154-KH,148.000000,1024,1,completed,2022-09-28,2022-10-15,86
TTD-28092022-155-PP,344,TTD-28092022-155-PP,2.000000,1025,1,completed,2022-09-28,,69
TTD-28092022-156-TL,344,TTD-28092022-156-TL,6000.000000,1026,1,completed,2022-09-28,2022-10-12,67
TTD-29092022-157-TL-BÙ,344,TTD-29092022-157-TL-BÙ,1000.000000,1027,1,completed,2022-09-29,2022-09-29,67
TTD-29092022-158-HV,343,TTD-29092022-158-HV,2000.000000,1028,1,completed,2022-09-29,2022-10-31,111
TTD-29092022-159-NI,344,TTD-29092022-159-NI,500.000000,1029,1,completed,2022-09-29,2022-10-06,174
TTD-29092022-160-BN,343,TTD-29092022-160-BN,650.000000,1030,0,approval,2022-09-29,2022-10-17,186
KHCC-220926-113-PARAPACK,343,KHCC-220926-113-PARAPACK,200.000000,1031,1,completed,2022-09-30,2022-10-01,154
KHCC-220926-113-PARAPACK-v1,343,KHCC-220926-113-PARAPACK-v1,50.000000,1032,1,completed,2022-09-30,2022-10-01,154
TTD-30092022-161-CE,344,TTD-30092022-161-CE,500.000000,1033,1,completed,2022-09-30,2022-10-15,52
TTD-30092022-162-KP,344,TTD-30092022-162-KP,20000.000000,1034,1,completed,2022-09-30,2022-10-15,76
TTD-30092022-163-AK,343,TTD-30092022-163-AK,795.000000,1035,0,approval,2022-09-30,2022-10-07,61
TTD-30092022-164-CY,343,TTD-30092022-164-CY,2000.000000,1036,1,completed,2022-09-30,,62
TTD-01102022-165-DT,343,TTD-01102022-165-DT,1.000000,1037,1,completed,2022-10-01,2022-10-08,106
TTD-01102022-166-PI bù,343,TTD-01102022-166-PI bù,260.000000,1038,1,completed,2022-10-01,2022-10-15,68
TTD-01102022-001-DD,343,TTD-01102022-001-DD,200.000000,1039,1,completed,2022-10-01,2022-10-29,93
TTD-01102022-002-AK,343,TTD-01102022-002-AK,40.000000,1040,1,completed,2022-10-01,2022-10-08,61
TTD-01102022-003-DI,343,TTD-01102022-003-DI,2000.000000,1041,1,completed,2022-10-01,2022-10-22,65
TTD-01102022-004-CE,344,TTD-01102022-004-CE,3000.000000,1042,1,completed,2022-10-01,2022-10-15,52
TTD-01102022-005-PP,344,TTD-01102022-005-PP,253.000000,1043,1,completed,2022-10-01,2022-10-03,69
TTD-01102022-006-FR,343,TTD-01102022-006-FR,67.000000,1044,1,completed,2022-10-01,2022-10-08,109
TTD-01102022-007-VJ,344,TTD-01102022-007-VJ,400.000000,1045,0,approval,2022-10-01,,60
TTD-01102022-008-TL,344,TTD-01102022-008-TL,33500.000000,1046,1,completed,2022-10-01,2022-10-19,67
TTD-01102022-009-TQ,344,TTD-01102022-009-TQ,100.000000,1047,1,completed,2022-10-01,2022-10-26,116
TTD-03102022-010-NI,344,TTD-03102022-010-NI,84.000000,1048,1,completed,2022-10-03,2022-10-10,174
TTD-03102022-011-AK,343,TTD-03102022-011-AK,400.000000,1049,0,approval,2022-10-03,2022-10-11,61
TTD-04102022-012-BN,343,TTD-04102022-012-BN,700.000000,1050,1,completed,2022-10-04,2022-10-18,186
TSA-04102022-013-BN,343,TSA-04102022-013-BN,1971.000000,1051,1,completed,2022-10-04,2022-10-18,186
TTD-04102022-014-BN,343,TTD-04102022-014-BN,1392.000000,1052,1,completed,2022-10-04,2022-10-18,186
TTD-04102022-015-TQ,344,TTD-04102022-015-TQ,2000.000000,1053,0,approval,2022-10-04,2022-10-15,116
TTD-04102022-016-TL,344,TTD-04102022-016-TL,45.000000,1054,1,completed,2022-10-04,2022-10-06,67
TTD-04102022-017-NI,344,TTD-04102022-017-NI,800.000000,1055,1,completed,2022-10-04,2022-10-14,174
TTD-05102022-018-TO,343,TTD-05102022-018-TO,110.000000,1056,1,completed,2022-10-05,2022-10-31,95
TTD-05102022-019-TL,344,TTD-05102022-019-TL,14085.000000,1057,0,approval,2022-10-05,2022-10-21,67
TTD-05102022-020-PP,344,TTD-05102022-020-PP,110.000000,1058,1,completed,2022-10-05,2022-10-06,69
TTD-05102022-021-AN,344,TTD-05102022-021-AN,4500.000000,1059,1,completed,2022-10-05,2022-10-21,99
TTD-05102022-022-PI mẫu,343,TTD-05102022-022-PI mẫu,30.000000,1060,1,completed,2022-10-05,2022-10-12,68
TTD-05102022-023-AK,343,TTD-05102022-023-AK,806.000000,1061,1,completed,2022-10-05,2022-10-13,61
TTD-05102022-024-PP,344,TTD-05102022-024-PP,4.000000,1062,1,completed,2022-10-05,2022-10-15,69
TTD-05102022-025-PP,344,TTD-05102022-025-PP,1.000000,1063,1,completed,2022-10-05,2022-10-13,69
KHCC-221001-114-CBA,344,KHCC-221001-114-CBA,195470.000000,1064,0,approval,2022-10-05,2022-10-06,44
TTD-05102022-026-CE,344,TTD-05102022-026-CE,500.000000,1065,1,completed,2022-10-05,2022-10-15,52
TTD-31082022-173-AK-V1,343,TTD-31082022-173-AK-V1,10.000000,1066,1,completed,2022-10-05,2022-10-12,61
TTD-06102022-027-SE-mẫu,343,TTD-06102022-027-SE-mẫu,100.000000,1067,1,completed,2022-10-06,2022-10-13,21
TSA-06102022-028-TL,344,TSA-06102022-028-TL,10000.000000,1068,1,completed,2022-10-06,2022-10-20,67
TTD-06102022-029-HV,343,TTD-06102022-029-HV,70.000000,1069,1,completed,2022-10-06,2022-10-13,111
KHCC-221006-115-Ciele,344,KHCC-221006-115-Ciele,2304.000000,1070,0,approval,2022-10-06,2022-10-07,147
TSA-06102022-030-MX,344,TSA-06102022-030-MX,95700.000000,1071,1,completed,2022-10-06,2022-10-27,74
TTD-06102022-031-PP,344,TTD-06102022-031-PP,2.000000,1072,1,completed,2022-10-06,2022-10-07,69
TTD-06102022-031-HN,343,TTD-06102022-031-HN,100.000000,1073,1,completed,2022-10-06,2022-10-20,72
TSA-06102022-032-DF,344,TSA-06102022-032-DF,10000.000000,1074,1,completed,2022-10-06,2022-12-06,46
TTD-06102022-033-TL,344,TTD-06102022-033-TL,2000.000000,1075,1,completed,2022-10-06,2022-10-20,67
TTD-06102022-034-TL,344,TTD-06102022-034-TL,1000.000000,1076,1,completed,2022-10-06,2022-10-21,67
TSA-06102022-034-PI,343,TSA-06102022-034-PI,16600.000000,1077,1,completed,2022-10-06,,68
TSA-06102022-035-NC,343,TSA-06102022-035-NC,21000.000000,1078,1,completed,2022-10-06,2022-11-30,8
TTD-06102022-036-DT,343,TTD-06102022-036-DT,38.000000,1079,1,completed,2022-10-06,2022-10-13,106
TTD-06102022-037-TG-mẫu,343,TTD-06102022-037-TG-mẫu,89.000000,1080,1,completed,2022-10-06,2022-10-06,207
TTD-07102022-037-NI,344,TTD-07102022-037-NI,96.000000,1081,1,completed,2022-10-07,2022-10-14,174
TTD-07102022-038-AK,343,TTD-07102022-038-AK,522.000000,1082,1,completed,2022-10-07,2022-10-14,61
TTD-07102022-039-PP,344,TTD-07102022-039-PP,18.000000,1083,1,completed,2022-10-07,2022-10-19,69
TTD-07102022-040-TL,344,TTD-07102022-040-TL,1000.000000,1084,1,completed,2022-10-07,2022-10-22,67
TTD-07102022-041-KP,344,TTD-07102022-041-KP,11000.000000,1085,1,completed,2022-10-07,2022-10-21,76
TTD-07102022-042-TF,344,TTD-07102022-042-TF,0.000001,1086,1,completed,2022-10-07,2022-10-08,185
TTD-10102022-043-DT,343,TTD-10102022-043-DT,21.000000,1087,1,completed,2022-10-10,2022-10-17,106
TTD-10102022-044-BN,343,TTD-10102022-044-BN,350.000000,1088,1,completed,2022-10-10,2022-10-24,186
TTD-10102022-045-HV,343,TTD-10102022-045-HV,2000.000000,1089,1,completed,2022-10-10,2022-10-31,111
KHCC-221010-028-Sunday Afternoon,344,KHCC-221010-028-Sunday Afternoon,2.000000,1090,1,completed,2022-10-10,2022-10-11,16
TTD-10102022-046-NI,344,TTD-10102022-046-NI,36.000000,1091,0,approval,2022-10-10,2022-10-17,174
TTD-10102022-046-CY,343,TTD-10102022-046-CY,5700.000000,1092,1,completed,2022-10-10,2022-10-31,62
TTD-10102022-047-AK,343,TTD-10102022-047-AK,1032.000000,1093,1,completed,2022-10-10,2022-10-17,61
TTD-10102022-048-CE,344,TTD-10102022-048-CE,1500.000000,1094,1,completed,2022-10-10,2022-10-29,52
TTD-11102022-049-TF,344,TTD-11102022-049-TF,1000.000000,1095,1,completed,2022-10-11,2022-10-18,185
TTD-11102022-050-WW,344,TTD-11102022-050-WW,1200.000000,1096,1,completed,2022-10-11,2022-10-31,14
TTD-12102022-051-PP,344,TTD-12102022-051-PP,178.000000,1097,1,completed,2022-10-12,2022-10-13,69
KHCC-221011-116-Grace Folly,344,KHCC-221011-116-Grace Folly,7098.000000,1098,1,completed,2022-10-12,2022-10-15,150
KHCC-221011-117-Gold Hats,344,KHCC-221011-117-Gold Hats,100.000000,1099,1,completed,2022-10-12,2022-10-15,143
TTD-12102022-052-PP,344,TTD-12102022-052-PP,14.000000,1100,1,completed,2022-10-12,2022-10-20,69
TTD-12102022-053-PP,344,TTD-12102022-053-PP,3.000000,1101,1,completed,2022-10-12,2022-10-21,69
TTD-13102022-054-TG,343,TTD-13102022-054-TG,10000.000000,1102,1,completed,2022-10-13,2022-10-27,207
TTD-13102022-055-TQ,344,TTD-13102022-055-TQ,50.000000,1103,1,completed,2022-10-13,2022-10-14,116
TTD-13102022-055-AK,343,TTD-13102022-055-AK,76.000000,1104,1,completed,2022-10-13,2022-10-20,61
TTD-13102022-056-SU,343,TTD-13102022-056-SU,420.000000,1105,1,completed,2022-10-13,2022-10-31,85
TTD-13102022-057-CA,343,TTD-13102022-057-CA,50.000000,1106,1,completed,2022-10-13,2022-10-31,44
TTD-13102022-058-BN,343,TTD-13102022-058-BN,2075.000000,1107,1,completed,2022-10-13,2022-10-31,186
TTD-13102022-055-AK-V1,343,TTD-13102022-055-AK-V1,15.000000,1108,1,completed,2022-10-13,2022-10-13,61
TSA-13102022-059-DF,344,TSA-13102022-059-DF,1000.000000,1109,1,completed,2022-10-13,2022-11-12,46
TSA-13102022-060-YK,344,TSA-13102022-060-YK,500.000000,1110,1,completed,2022-10-13,2022-11-30,9
TTD-13102022-061-Bù,343,TTD-13102022-061-Bù,500.000000,1111,1,completed,2022-10-13,2022-10-31,68
TTD-14102022-062-HN,343,TTD-14102022-062-HN,50.000000,1112,1,completed,2022-10-14,2022-10-31,72
TTD-14102022-063-CY,343,TTD-14102022-063-CY,27500.000000,1113,1,completed,2022-10-14,2022-11-04,62
TTD-14102022-064-AK,343,TTD-14102022-064-AK,5065.000000,1114,0,approval,2022-10-14,2022-10-22,61
TTD-15102022-065-TL,344,TTD-15102022-065-TL,9670.000000,1115,1,completed,2022-10-15,2022-10-31,67
TTD-15102022-066-PP,344,TTD-15102022-066-PP,15.000000,1116,0,approval,2022-10-15,2022-10-17,69
TTD-15102022-067-DD-mẫu,343,TTD-15102022-067-DD-mẫu,5.000000,1117,1,completed,2022-10-15,2022-10-22,93
TSA-15102022-068-GP,343,TSA-15102022-068-GP,30.000000,1118,0,approval,2022-10-15,,10
TTD-15102022-069-IL,343,TTD-15102022-069-IL,100000.000000,1119,0,approval,2022-10-15,,56
TTD-15102022-070-NH,344,TTD-15102022-070-NH,2.000000,1120,1,completed,2022-10-15,2022-10-19,215
TSA-15102022-071-PI,343,TSA-15102022-071-PI,1750.000000,1121,1,completed,2022-10-15,2022-11-15,68
TSA-15102022-072-SK,343,TSA-15102022-072-SK,50.000000,1122,1,completed,2022-10-15,2022-11-15,115
TSA-15102022-073-HG,343,TSA-15102022-073-HG,550.000000,1123,0,approval,2022-10-15,2023-01-10,1
KHCC-221015-118-HATMAKERS,344,KHCC-221015-118-HATMAKERS,500.000000,1124,1,completed,2022-10-15,2022-10-17,151
TTD-15102022-074-TJ,343,TTD-15102022-074-TJ,440.000000,1125,0,approval,2022-10-15,2022-11-30,219
TSA-15102022-075-CY,343,TSA-15102022-075-CY,500.000000,1126,1,completed,2022-10-15,2022-10-31,62
TTD-17102022-076-TL-BÙ,344,TTD-17102022-076-TL-BÙ,700.000000,1127,1,completed,2022-10-17,2022-10-19,67
TTD-17102022-077-WW,344,TTD-17102022-077-WW,3920.000000,1128,1,completed,2022-10-17,2022-11-08,14
TTD-17102022-078-DT,343,TTD-17102022-078-DT,15.000000,1129,1,completed,2022-10-17,2022-10-24,106
TTD-17102022-079-BN,343,TTD-17102022-079-BN,1000.000000,1130,1,completed,2022-10-17,2022-10-31,186
KHCC-221017-119-Ciele,344,KHCC-221017-119-Ciele,60.000000,1131,1,completed,2022-10-17,2022-10-18,147
TTD-18102022-080-NI,344,TTD-18102022-080-NI,72.000000,1132,1,completed,2022-10-18,2022-10-24,174
TTD-18102022-081-AE,344,TTD-18102022-081-AE,10.000000,1133,1,completed,2022-10-18,2022-11-30,96
TTD-18102022-082-CY mẫu,343,TTD-18102022-082-CY mẫu,3.000000,1134,1,completed,2022-10-18,2022-10-31,62
TTD-18102022-083-EF,343,TTD-18102022-083-EF,1981.980000,1135,1,completed,2022-10-18,2022-10-31,173
TTD-18102022-084-EF,343,TTD-18102022-084-EF,300.000000,1136,0,approval,2022-10-18,2022-12-05,173
TTD-28062022-179-IF-v1,344,TTD-28062022-179-IF-v1,38.000000,1137,1,completed,2022-10-19,2022-10-20,43
TTD-19102022-085-CY,343,TTD-19102022-085-CY,200.000000,1138,1,completed,2022-10-19,2022-10-31,62
TSA-19102022-086-BN,343,TSA-19102022-086-BN,238.000000,1139,1,completed,2022-10-19,2022-11-02,186
TTD-19102022-088-PI,343,TTD-19102022-088-PI,7400.000000,1140,0,approval,2022-10-19,2022-11-21,68
TTD-19102022-087-AK,343,TTD-19102022-087-AK,80.000000,1141,1,completed,2022-10-19,2022-10-26,61
TTD-19102022-089-CE,344,TTD-19102022-089-CE,15300.000000,1142,1,completed,2022-10-19,2022-11-02,52
TTD-19102022-090-MX,344,TTD-19102022-090-MX,27000.000000,1143,1,completed,2022-10-19,2022-11-09,74
TTD-19102022-091-TQ,344,TTD-19102022-091-TQ,110.000000,1144,1,completed,2022-10-19,2022-11-09,116
TTD-19102022-092-TQ,344,TTD-19102022-092-TQ,110.000000,1145,1,completed,2022-10-19,2022-11-09,116
KHCC-221019-029-Sunday Afternoon,344,KHCC-221019-029-Sunday Afternoon,58050.000000,1146,1,completed,2022-10-19,2022-10-21,16
KHCC-221020-120-Gold Hats,343,KHCC-221020-120-Gold Hats,20000.000000,1147,1,completed,2022-10-21,2022-10-31,143
TTD-21102022-093-WW,344,TTD-21102022-093-WW,2000.000000,1148,1,completed,2022-10-21,2022-11-18,14
TTD-21102022-094-WW,344,TTD-21102022-094-WW,1000.000000,1149,1,completed,2022-10-21,2022-11-11,14
TTD-21102022-095-TL,344,TTD-21102022-095-TL,7000.000000,1150,1,completed,2022-10-21,2022-11-07,67
TTD-21102022-096-PP,344,TTD-21102022-096-PP,9.000000,1151,1,completed,2022-10-21,2022-10-22,69
TTD-21102022-097-TG,343,TTD-21102022-097-TG,610.000000,1152,0,approval,2022-10-21,2022-11-12,207
TTD-21102022-098-CY,343,TTD-21102022-098-CY,5000.000000,1153,1,completed,2022-10-21,2022-11-12,62
TTD-21102022-099-AK,343,TTD-21102022-099-AK,1118.000000,1154,0,approval,2022-10-21,2022-10-28,61
TTD-24102022-100-CE,344,TTD-24102022-100-CE,500.000000,1155,1,completed,2022-10-24,2022-11-05,52
TTD-24102022-101-TF,344,TTD-24102022-101-TF,1500.000000,1156,1,completed,2022-10-24,2022-10-31,185
KHCC-221020-120-Gold Hats-v1,344,KHCC-221020-120-Gold Hats-v1,5100.000000,1157,1,completed,2022-10-24,2022-10-25,143
TSA-24102022-102-TL,344,TSA-24102022-102-TL,1500.000000,1158,1,completed,2022-10-24,2022-10-31,67
KHCC-221020-120-Gold Hats-v2,344,KHCC-221020-120-Gold Hats-v2,5100.000000,1159,1,completed,2022-10-24,2022-10-25,143
KHCC-221024-030-Nexgen,344,KHCC-221024-030-Nexgen,177750.000000,1160,1,completed,2022-10-24,2022-10-25,16
TTD-24102022-103-CE,344,TTD-24102022-103-CE,6000.000000,1161,1,completed,2022-10-24,2022-11-12,52
TTD-24102022-104-DM,343,TTD-24102022-104-DM,340.000000,1162,0,approval,2022-10-24,2022-12-26,228
TSA-21072022-114-CW-v1,344,TSA-21072022-114-CW-v1,1800.000000,1163,1,completed,2022-10-24,2022-10-25,27
TTD-24102022-105-TQ,344,TTD-24102022-105-TQ,200.000000,1164,1,completed,2022-10-24,2022-10-31,116
TTD-24102022-106-EF,343,TTD-24102022-106-EF,176.000000,1165,0,approval,2022-10-24,2022-11-15,173
TTD-24102022-107-DT,343,TTD-24102022-107-DT,12.000000,1166,1,completed,2022-10-24,2022-10-31,106
TTD-25102022-108-NI,344,TTD-25102022-108-NI,36.000000,1167,0,approval,2022-10-25,2022-11-01,174
TTD-25102022-109-PP,344,TTD-25102022-109-PP,87.000000,1168,1,completed,2022-10-25,2022-10-26,69
TTD-25102022-110-PI,343,TTD-25102022-110-PI,3000.000000,1169,1,completed,2022-10-25,2022-11-28,68
TTD-25102022-111-AK,343,TTD-25102022-111-AK,245.000000,1170,0,approval,2022-10-25,2022-11-01,61
TTD-26102022-112-IF,344,TTD-26102022-112-IF,170.000000,1171,0,approval,2022-10-26,2022-12-10,43
TTD-26102022-113-HN,343,TTD-26102022-113-HN,500.000000,1172,1,completed,2022-10-26,2022-11-09,72
TTD-26102022-114-BN,343,TTD-26102022-114-BN,50.000000,1173,1,completed,2022-10-26,2022-11-09,186
TTD-26102022-115-KP,344,TTD-26102022-115-KP,42.000000,1174,1,completed,2022-10-26,2022-10-27,76
TTD-27102022-116-PI,343,TTD-27102022-116-PI,1000.000000,1175,1,completed,2022-10-27,2022-11-25,68
TTD-27102022-117-CE,344,TTD-27102022-117-CE,3000.000000,1176,1,completed,2022-10-27,2022-11-08,52
TTD-27102022-118-TR,343,TTD-27102022-118-TR,120.000000,1177,1,completed,2022-10-27,2022-10-31,41
TTD-27102022-119-CA,343,TTD-27102022-119-CA,25.000000,1178,1,completed,2022-10-27,2022-10-27,44
KHCC-221028-121-PROPER CLOTH,344,KHCC-221028-121-PROPER CLOTH,198.000000,1179,1,completed,2022-10-28,2022-10-29,156
TTD-28102022-120-HF,343,TTD-28102022-120-HF,8600.000000,1180,0,approval,2022-10-28,2022-11-30,45
TTD-28102022-121-NC,343,TTD-28102022-121-NC,1000.000000,1181,1,completed,2022-10-28,2022-10-31,8
TTD-28102022-122-CE,344,TTD-28102022-122-CE,27000.000000,1182,1,completed,2022-10-28,2022-11-11,52
TTD-28102022-123-PP,344,TTD-28102022-123-PP,24.000000,1183,1,completed,2022-10-28,2022-11-04,69
TTD-28102022-124-TQ,344,TTD-28102022-124-TQ,330.000000,1184,1,completed,2022-10-28,2022-11-18,116
TTD-28102022-125-TL,344,TTD-28102022-125-TL,2000.000000,1185,1,completed,2022-10-28,2022-11-12,67
TTD-29102022-126-CY,343,TTD-29102022-126-CY,9000.000000,1186,1,completed,2022-10-29,2022-11-12,62
TTD-29102022-127-PP,344,TTD-29102022-127-PP,55.000000,1187,1,completed,2022-10-29,2022-10-31,69
TTD-29102022-128-PP,344,TTD-29102022-128-PP,110.000000,1188,1,completed,2022-10-29,2022-10-31,69
TSA-29102022-130-DX,343,TSA-29102022-130-DX,688.000000,1190,0,approval,2022-10-29,,34
KHCC-221029-122-Grace Folly,344,KHCC-221029-122-Grace Folly,5120.000000,1191,1,completed,2022-10-29,2022-10-31,150
TTD-29102022-131-AK,343,TTD-29102022-131-AK,32.000000,1192,0,approval,2022-10-29,2022-11-04,61
TTD-31102022-132-NH,344,TTD-31102022-132-NH,1000.000000,1193,1,completed,2022-10-31,2022-12-03,215
TTD-31102022-133-DI,343,TTD-31102022-133-DI,12.000000,1194,1,completed,2022-10-31,2022-11-14,65
TTD-31102022-134-DT,343,TTD-31102022-134-DT,10.000000,1195,1,completed,2022-10-31,2022-11-07,106
TTD-31102022-135-CM,344,TTD-31102022-135-CM,1000.000000,1196,1,completed,2022-10-31,2022-11-21,73
TTD-31102022-136-HN,343,TTD-31102022-136-HN,50.000000,1197,1,completed,2022-10-31,2022-11-14,72
TTD-31102022-137-DO,344,TTD-31102022-137-DO,2000.000000,1198,1,completed,2022-10-31,2022-11-19,123
TSA-31102022-138-TL,344,TSA-31102022-138-TL,77050.000000,1199,1,completed,2022-10-31,2022-11-14,67
TTD-31102022-139-PI,343,TTD-31102022-139-PI,200.000000,1200,1,completed,2022-10-31,2022-11-23,68
TTD-31102022-140-NI,344,TTD-31102022-140-NI,156.000000,1201,1,completed,2022-10-31,2022-11-07,174
TTD-31102022-141-TQ,344,TTD-31102022-141-TQ,1000.000000,1202,1,completed,2022-10-31,2022-11-08,116
TTD-01112022-001-CE,344,TTD-01112022-001-CE,500.000000,1203,1,completed,2022-11-01,2022-11-11,52
TTD-02112022-002-BN,343,TTD-02112022-002-BN,1039.000000,1204,1,completed,2022-11-02,2022-11-16,186
TTD-02112022-003-CY,343,TTD-02112022-003-CY,1410.000000,1205,1,completed,2022-11-02,2022-11-16,62
TTD-02112022-004-PP,344,TTD-02112022-004-PP,3.000000,1206,1,completed,2022-11-02,2022-11-07,69
TTD-02112022-005-PP,344,TTD-02112022-005-PP,5.000000,1207,1,completed,2022-11-02,2022-11-10,69
TTD-02112022-006-MH,343,TTD-02112022-006-MH,5.000000,1208,1,completed,2022-11-02,2022-11-16,88
TTD-02112022-007-AK,343,TTD-02112022-007-AK,8.000000,1209,1,completed,2022-11-02,2022-11-09,61
TTD-02112022-008-AK,343,TTD-02112022-008-AK,78.000000,1210,1,completed,2022-11-02,2022-11-09,61
TTD-02112022-009-EP,343,TTD-02112022-009-EP,500.000000,1211,1,completed,2022-11-02,2022-11-16,82
TTD-02112022-010-EP,343,TTD-02112022-010-EP,500.000000,1212,1,completed,2022-11-02,2022-11-16,82
TTD-02112022-011-CE,344,TTD-02112022-011-CE,500.000000,1213,1,completed,2022-11-02,2022-11-16,52
TTD-02112022-012-TL,344,TTD-02112022-012-TL,8500.000000,1214,1,completed,2022-11-02,2022-11-18,67
TTD-02112022-013-PP,344,TTD-02112022-013-PP,1.000000,1215,1,completed,2022-11-02,2022-11-12,69
TTD-02112022-014-TL,344,TTD-02112022-014-TL,10000.000000,1216,1,completed,2022-11-02,2022-11-18,67
TTD-03112022-015-TL,344,TTD-03112022-015-TL,48010.000000,1217,1,completed,2022-11-03,2022-11-19,67
TTD-03112022-016-NI,344,TTD-03112022-016-NI,24.000000,1218,1,completed,2022-11-03,2022-11-09,174
TTD-03112022-017-TL-BÙ,344,TTD-03112022-017-TL-BÙ,1000.000000,1219,1,completed,2022-11-03,2022-11-04,67
TTD-03112022-018-NT,344,TTD-03112022-018-NT,20000.000000,1220,0,approval,2022-11-03,2022-12-15,81
TTD-03112022-019-IF,344,TTD-03112022-019-IF,4590.000000,1221,0,approval,2022-11-03,2022-12-15,43
KHCC-221103-123-PROPER CLOTH,344,KHCC-221103-123-PROPER CLOTH,104.000000,1222,1,completed,2022-11-03,2022-11-04,156
TTD-04112022-020-SX,344,TTD-04112022-020-SX,5.000000,1223,1,completed,2022-11-04,2022-11-05,218
TTD-04112022-021-DD,343,TTD-04112022-021-DD,127.000000,1224,1,completed,2022-11-04,2022-11-11,93
TTD-04112022-022-MX-BÙ,344,TTD-04112022-022-MX-BÙ,2976.000000,1225,1,completed,2022-11-04,2022-11-05,74
TTD-04112022-023-PP,344,TTD-04112022-023-PP,258.000000,1226,1,completed,2022-11-04,2022-11-05,69
TTD-07112022-024-AK,343,TTD-07112022-024-AK,245.000000,1227,0,approval,2022-11-07,2022-11-14,61
TTD-07112022-025-FL,344,TTD-07112022-025-FL,250.000000,1228,1,completed,2022-11-07,,241
TTD-07112022-026-NI,344,TTD-07112022-026-NI,700.000000,1230,1,completed,2022-11-07,2022-11-14,174
TTD-07112022-027-DD,343,TTD-07112022-027-DD,300.000000,1231,0,approval,2022-11-07,2022-11-28,93
TTD-07112022-028-PP,344,TTD-07112022-028-PP,200.000000,1232,1,completed,2022-11-07,2022-11-22,69
TTD-08112022-029-WW,344,TTD-08112022-029-WW,10000.000000,1233,1,completed,2022-11-08,2022-12-15,14
TTD-08112022-030-NI,344,TTD-08112022-030-NI,500.000000,1234,1,completed,2022-11-08,2022-11-09,174
TTD-08112022-031-AK,343,TTD-08112022-031-AK,41.000000,1235,1,completed,2022-11-08,2022-11-15,61
TTD-08112022-033-CY,343,TTD-08112022-033-CY,10000.000000,1237,1,completed,2022-11-08,2022-11-22,62
KHCC-221103-124-DUEL,344,KHCC-221103-124-DUEL,1000.000000,1238,0,approval,2022-11-09,2022-11-10,242
TTD-09112022-034-AK,343,TTD-09112022-034-AK,1048.000000,1239,1,completed,2022-11-09,2022-11-16,61
TTD-09112022-035-PP,344,TTD-09112022-035-PP,152.000000,1240,1,completed,2022-11-09,2022-11-10,69
TTD-09112022-036-EV,344,TTD-09112022-036-EV,1000.000000,1241,0,approval,2022-11-09,2023-01-09,2
TTD-09112022-037-CE,344,TTD-09112022-037-CE,1660.000000,1242,1,completed,2022-11-09,2022-11-23,52
TTD-09112022-038-TL,344,TTD-09112022-038-TL,3000.000000,1243,1,completed,2022-11-09,2022-11-26,67
TTD-09112022-039-CM,344,TTD-09112022-039-CM,4000.000000,1244,0,approval,2022-11-09,2022-11-21,73
TTD-09112022-040-DT,343,TTD-09112022-040-DT,5.000000,1245,1,completed,2022-11-09,2022-11-16,106
TTD-09112022-041-NA,344,TTD-09112022-041-NA,30000.000000,1246,1,completed,2022-11-09,2022-11-19,112
TTD-09112022-042-WW,344,TTD-09112022-042-WW,600.000000,1247,1,completed,2022-11-09,2022-11-30,14
TTD-10112022-043-NI,344,TTD-10112022-043-NI,528.000000,1248,1,completed,2022-11-10,2022-11-17,174
TTD-10112022-043-TO,343,TTD-10112022-043-TO,102.000000,1249,1,completed,2022-11-10,2022-11-26,95
TTD-10112022-044-TF,344,TTD-10112022-044-TF,1500.000000,1250,1,completed,2022-11-10,2022-11-17,185
TTD-10112022-045-MX,344,TTD-10112022-045-MX,5000.000000,1251,1,completed,2022-11-10,2022-11-26,74
TTD-10112022-046-PP,344,TTD-10112022-046-PP,250.000000,1252,1,completed,2022-11-10,2022-11-11,69
KHCC-221108-125-HATMAKERS,344,KHCC-221108-125-HATMAKERS,475.000000,1253,0,approval,2022-11-10,2022-11-12,151
KHCC-221110-126-GOLD HATS,344,KHCC-221110-126-GOLD HATS,780.000000,1254,1,completed,2022-11-10,2022-11-11,143
TTD-11112022-047-CM,344,TTD-11112022-047-CM,15000.000000,1255,1,completed,2022-11-11,2022-12-05,73
KHCC-221111-127-PROPER CLOTH,344,KHCC-221111-127-PROPER CLOTH,130.000000,1256,0,approval,2022-11-11,2022-11-14,156
TTD-11112022-048-TO,343,TTD-11112022-048-TO,255.000000,1257,1,completed,2022-11-11,2022-11-18,95
TTD-11112022-049-PP,344,TTD-11112022-049-PP,44.000000,1258,0,approval,2022-11-11,2022-11-23,69
TTD-11112022-050-NC,343,TTD-11112022-050-NC,20000.000000,1259,0,approval,2022-11-11,2022-12-20,8
KHCC-221111-128-FOX&ROBIN,344,KHCC-221111-128-FOX&ROBIN,3.000000,1260,1,completed,2022-11-11,2022-11-14,215
TTD-11112022-051-TG,343,TTD-11112022-051-TG,5000.000000,1261,1,completed,2022-11-11,2022-11-30,207
